eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,2987453,2989629,2177,930.6,499.2,7372,1,1_back,mst_120_A_l1.png
L,2989671,2991187,1517,933.2,456.1,6035,2,1_back,mst_063_A_l1.png
L,2991216,2992066,851,936.6,517.7,6529,2,1_back,mst_063_A_l1.png
L,2992091,2993510,1420,957.7,595.5,6205,3,1_back,mst_075_A_l1.png
L,2993532,2994604,1073,935.1,544.1,6677,3,1_back,mst_075_A_l1.png
L,2995041,2996276,1236,959.1,545.6,6297,4,1_back,mst_021_A_l1.png
L,2996294,2996749,456,965.8,508.9,6790,4,1_back,mst_021_A_l1.png
L,2996767,2998023,1257,972,504.8,6751,5,1_back,mst_021_B_l1.png
L,2998030,2999123,1094,965.1,522.3,6921,5,1_back,mst_021_B_l1.png
L,2999160,2999294,135,1099.4,570.1,6291,5,1_back,mst_021_B_l1.png
L,2999317,2999507,191,1125.3,613.3,6179,5,1_back,mst_021_B_l1.png
L,2999518,2999941,424,1112.4,581,6465,5,1_back,mst_021_B_l1.png
L,2999975,3001244,1270,957.3,545,6818,6,1_back,mst_275_A_l2.png
L,3001260,3001552,293,965.6,511,6544,6,1_back,mst_275_A_l2.png
L,3001567,3002908,1342,986.2,477.4,5585,7,1_back,mst_003_A_l1.png
L,3002923,3003194,272,950.4,499.1,5728,7,1_back,mst_003_A_l1.png
L,3003203,3003691,489,955.8,514.3,5998,7,1_back,mst_003_A_l1.png
L,3003828,3004013,186,996.5,479.3,5460,7,1_back,mst_003_A_l1.png
L,3004027,3004955,929,1006.5,481,5393,8,1_back,mst_238_A_l2.png
L,3004966,3005871,906,964.4,526.4,5486,8,1_back,mst_238_A_l2.png
L,3005893,3006128,236,964.6,567.2,5411,8,1_back,mst_238_A_l2.png
L,3006149,3006532,384,955.9,612.9,5456,8,1_back,mst_238_A_l2.png
L,3006563,3007160,598,957.9,509.9,5645,9,1_back,mst_023_A_l1.png
L,3007175,3008123,949,950.7,540.4,6183,9,1_back,mst_023_A_l1.png
L,3008363,3008714,352,953.1,536.9,5939,9,1_back,mst_023_A_l1.png
L,3008734,3009087,354,879.6,525.8,6155,9,1_back,mst_023_A_l1.png
L,3009114,3009342,229,984.6,541.8,6008,10,1_back,mst_223_A_foil.png
L,3009362,3009537,176,1029.4,522.8,5812,10,1_back,mst_223_A_foil.png
L,3009551,3010390,840,966.7,523,5786,10,1_back,mst_223_A_foil.png
L,3010412,3010753,342,960.3,561.9,5568,10,1_back,mst_223_A_foil.png
L,3010760,3011273,514,969.7,546,5091,10,1_back,mst_223_A_foil.png
L,3011293,3011817,525,982.6,506.2,5125,11,1_back,mst_223_A_foil.png
L,3011836,3012701,866,959.6,556.6,5213,11,1_back,mst_223_A_foil.png
L,3012714,3013897,1184,977.4,566.1,5589,12,1_back,mst_305_A_l2.png
L,3013910,3014883,974,957.5,547.5,6178,12,1_back,mst_305_A_l2.png
L,3014898,3014928,31,1010,547.8,5638,12,1_back,mst_305_A_l2.png
L,3015449,3015663,215,975.7,507,5276,12,1_back,mst_305_A_l2.png
L,3015684,3017118,1435,956.9,549.2,5616,13,1_back,mst_305_B_l2.png
L,3017145,3018275,1131,1027.7,544.8,5645,14,1_back,mst_280_A_l2.png
L,3018292,3019297,1006,953.9,544.5,5783,14,1_back,mst_280_A_l2.png
L,3019307,3019517,211,930.6,581.5,5028,14,1_back,mst_280_A_l2.png
L,3019530,3019854,325,896.5,584.6,4652,14,1_back,mst_280_A_l2.png
L,3019877,3020989,1113,975.3,569.9,4705,15,1_back,mst_280_B_l2.png
L,3020997,3022235,1239,949.5,556.3,5166,15,1_back,mst_280_B_l2.png
L,3022247,3022464,218,970,552.5,5450,15,1_back,mst_280_B_l2.png
L,3022480,3023126,647,997.7,545.2,5415,16,1_back,mst_400_A_foil.png
L,3023134,3023913,780,959.3,544.3,5537,16,1_back,mst_400_A_foil.png
L,3024316,3025244,929,980,509.8,5222,17,1_back,mst_400_A_foil.png
L,3025251,3026558,1308,965.2,551.7,4956,17,1_back,mst_400_A_foil.png
L,3027657,3028387,731,954.4,544.5,5354,18,1_back,mst_338_A_l2.png
L,3028434,3028746,313,974.7,715.1,5216,18,1_back,mst_338_A_l2.png
L,3028755,3029360,606,961,743.7,5001,18,1_back,mst_338_A_l2.png
L,3029380,3029816,437,975.5,719.4,5403,19,1_back,mst_332_A_l2.png
L,3029856,3030771,916,963.5,542.6,5431,19,1_back,mst_332_A_l2.png
L,3030786,3031354,569,902.1,566.1,5169,19,1_back,mst_332_A_l2.png
L,3031370,3032143,774,990.8,530.3,4932,20,1_back,mst_306_A_l2.png
L,3032150,3033099,950,978.6,546.2,5180,20,1_back,mst_306_A_l2.png
L,3033112,3033468,357,943.6,520.3,5145,20,1_back,mst_306_A_l2.png
L,3033486,3035587,2102,968.2,551,5516,21,1_back,mst_306_B_l2.png
L,3035603,3035940,338,991.8,524.7,6039,21,1_back,mst_306_B_l2.png
L,3036417,3036498,82,914.8,495.5,5962,22,1_back,mst_237_A_l2.png
L,3036515,3037101,587,956.2,554.8,5935,22,1_back,mst_237_A_l2.png
L,3037113,3037281,169,974.7,532,5615,22,1_back,mst_237_A_l2.png
L,3037835,3038598,764,974.1,511.4,4832,23,1_back,mst_237_B_l2.png
L,3038616,3039841,1226,959,548.2,5469,23,1_back,mst_237_B_l2.png
L,3039863,3040323,461,1046.3,551.3,5393,23,1_back,mst_237_B_l2.png
L,3040341,3040498,158,971.2,552.5,5635,23,1_back,mst_237_B_l2.png
L,3041230,3041844,615,973.4,545.4,5893,24,1_back,mst_317_A_l2.png
L,3041855,3042619,765,971.7,545.6,5100,24,1_back,mst_317_A_l2.png
L,3042632,3044378,1747,981.4,561.7,5640,25,1_back,mst_332_B_l2.png
L,3045451,3045833,383,999.3,501.4,5261,26,1_back,mst_201_A_l2.png
L,3045840,3047912,2073,974.9,519,4986,27,1_back,mst_201_B_l2.png
L,3047931,3048060,130,959.6,496.9,5057,27,1_back,mst_201_B_l2.png
L,3048069,3048809,741,975.7,532.9,5085,27,1_back,mst_201_B_l2.png
L,3048839,3049429,591,1033.7,603.1,4955,27,1_back,mst_201_B_l2.png
L,3049451,3049774,324,1040.6,554.2,5134,27,1_back,mst_201_B_l2.png
L,3049795,3050095,301,1014.1,587.8,5364,28,1_back,mst_275_B_l2.png
L,3050115,3050333,219,958.2,552.7,5507,28,1_back,mst_275_B_l2.png
L,3051115,3052220,1106,989.5,451.4,4669,29,1_back,mst_194_A_foil.png
L,3052244,3053464,1221,975.6,527.5,4916,29,1_back,mst_194_A_foil.png
L,3054429,3054564,136,922.5,494.3,5413,30,1_back,mst_194_A_foil.png
L,3054577,3054956,380,936.9,504.7,5212,30,1_back,mst_194_A_foil.png
L,3054975,3055185,211,960.5,521.3,4862,30,1_back,mst_194_A_foil.png
L,3055192,3056372,1181,964.3,565.4,4860,30,1_back,mst_194_A_foil.png
L,3056399,3056946,548,1025.2,575.4,5513,31,1_back,mst_148_A_l1.png
L,3056965,3057030,66,950.8,550.1,5790,31,1_back,mst_148_A_l1.png
L,3058211,3058744,534,872.5,551.8,5308,31,1_back,mst_148_A_l1.png
L,3058763,3059270,508,898.6,537,5537,32,1_back,mst_148_B_l1.png
L,3059291,3060467,1177,955.8,566.1,6170,32,1_back,mst_148_B_l1.png
L,3060498,3060813,316,1018.4,689.2,5838,32,1_back,mst_148_B_l1.png
L,3060849,3061250,402,998.1,493.6,5996,32,1_back,mst_148_B_l1.png
L,3062967,3064001,1035,942.2,557.8,5312,34,1_back,mst_653_A_foil.png
L,3064938,3065400,463,945.9,590,5559,34,1_back,mst_653_A_foil.png
L,3067591,3068460,870,957.8,499.5,4288,36,1_back,mst_304_B_l2.png
L,3068478,3069476,999,999.2,566.4,4491,36,1_back,mst_304_B_l2.png
L,3069499,3069786,288,926.6,619.5,4882,36,1_back,mst_304_B_l2.png
L,3069805,3070060,256,863.7,599.8,5089,36,1_back,mst_304_B_l2.png
L,3070110,3070596,487,993.2,480.8,5345,37,1_back,mst_052_A_foil.png
L,3070627,3070764,138,1027.8,584.3,5621,37,1_back,mst_052_A_foil.png
L,3071170,3071287,118,965.3,519.5,5574,37,1_back,mst_052_A_foil.png
L,3071306,3071812,507,966.9,556.4,5909,37,1_back,mst_052_A_foil.png
L,3071832,3072570,739,992.6,531.5,5679,37,1_back,mst_052_A_foil.png
L,3072577,3072711,135,956.5,524.2,5929,37,1_back,mst_052_A_foil.png
L,3073116,3073201,86,981,509.4,5993,38,1_back,mst_052_A_foil.png
L,3073214,3074156,943,966.5,542.8,6143,38,1_back,mst_052_A_foil.png
L,3074176,3075231,1056,1007,533.4,6161,38,1_back,mst_052_A_foil.png
L,3077088,3077121,34,865.9,616,4891,39,1_back,mst_069_A_l1.png
L,3077168,3077290,123,862.6,610.7,4940,39,1_back,mst_069_A_l1.png
L,3077325,3077596,272,873.7,665.6,5007,39,1_back,mst_069_A_l1.png
L,3077625,3077842,218,911.9,625.3,5083,40,1_back,mst_294_A_l2.png
L,3077864,3077975,112,970.4,568.9,5018,40,1_back,mst_294_A_l2.png
L,3077982,3078022,41,966.5,541.6,5040,40,1_back,mst_294_A_l2.png
L,3079988,3080024,37,955.2,493.7,4601,41,1_back,mst_215_A_l2.png
L,3080037,3080299,263,959.4,493.1,4392,41,1_back,mst_215_A_l2.png
L,3080312,3080385,74,981,514.4,4263,41,1_back,mst_215_A_l2.png
L,3080394,3080955,562,963.7,556.8,4252,41,1_back,mst_215_A_l2.png
L,3080982,3081309,328,1039.1,617.1,4522,41,1_back,mst_215_A_l2.png
L,3081329,3081582,254,998.2,574.2,4990,41,1_back,mst_215_A_l2.png
L,3081605,3083175,1571,953.7,560.9,5588,42,1_back,mst_215_B_l2.png
L,3083212,3083772,561,953.3,664.3,5527,42,1_back,mst_215_B_l2.png
L,3083796,3084155,360,1042.1,619.8,5906,42,1_back,mst_215_B_l2.png
L,3084202,3084547,346,953.7,480.7,6128,43,1_back,mst_331_A_l2.png
L,3084584,3085372,789,961.3,552.1,6494,43,1_back,mst_331_A_l2.png
L,3085399,3085609,211,972.2,491.3,6313,43,1_back,mst_331_A_l2.png
L,3086524,3086831,308,987.3,470.8,6071,44,1_back,mst_180_A_l1.png
L,3086873,3087000,128,959.5,513.5,5940,44,1_back,mst_180_A_l1.png
L,3087022,3087065,44,958.9,515.7,5878,44,1_back,mst_180_A_l1.png
L,3087083,3087701,619,987.4,532.7,5869,44,1_back,mst_180_A_l1.png
L,3087721,3089385,1665,1020.9,532.4,5543,45,1_back,mst_180_B_l1.png
L,3089393,3089944,552,976.8,545.7,5812,45,1_back,mst_180_B_l1.png
L,3089955,3090504,550,1037.8,557.7,5436,45,1_back,mst_180_B_l1.png
L,3090525,3090699,175,938.6,545.2,5571,45,1_back,mst_180_B_l1.png
L,3091856,3092248,393,958.9,529.9,5915,46,1_back,mst_314_A_l2.png
L,3092291,3092928,638,981.7,448.7,5848,46,1_back,mst_314_A_l2.png
L,3092949,3093569,621,950.1,519.5,6340,47,1_back,mst_314_B_l2.png
L,3093576,3093728,153,968.3,539.5,6407,47,1_back,mst_314_B_l2.png
L,3094611,3095047,437,1026.6,579.2,5852,47,1_back,mst_314_B_l2.png
L,3095787,3095942,156,1024,571.6,6167,48,1_back,mst_084_A_l1.png
L,3095954,3096330,377,992.9,592.9,6313,48,1_back,mst_084_A_l1.png
L,3096352,3097024,673,979.1,550.5,6286,48,1_back,mst_084_A_l1.png
L,3097039,3097456,418,939,598.2,5997,48,1_back,mst_084_A_l1.png
L,3097477,3097712,236,1035.7,589.3,6173,48,1_back,mst_084_A_l1.png
L,3097728,3097964,237,1072.8,568.3,6457,48,1_back,mst_084_A_l1.png
L,3097973,3098177,205,1065.1,577,6486,49,1_back,mst_084_B_l1.png
L,3099118,3099453,336,997.9,563,6136,49,1_back,mst_084_B_l1.png
L,3099475,3099687,213,887.3,569.9,6144,49,1_back,mst_084_B_l1.png
L,3101163,3101773,611,965.2,540,5049,50,1_back,mst_249_A_l2.png
L,3102444,3102736,293,940.8,540.8,4152,51,1_back,mst_317_B_l2.png
L,3102752,3103742,991,971.9,582.6,4125,51,1_back,mst_317_B_l2.png
L,3103763,3104108,346,913.2,604.5,4645,51,1_back,mst_317_B_l2.png
L,3104134,3105989,1856,967.9,548.1,5600,52,1_back,mst_748_A_foil.png
L,3105996,3106461,466,977.8,536.4,6040,53,1_back,mst_748_A_foil.png
L,3106944,3108774,1831,988.3,549.3,6192,53,1_back,mst_748_A_foil.png
L,3111249,3112771,1523,977.7,508.6,4481,55,1_back,mst_009_B_l1.png
L,3112798,3113285,488,981.7,517.7,4622,55,1_back,mst_009_B_l1.png
L,3114372,3114627,256,983.2,527.9,4697,56,1_back,mst_168_A_l1.png
L,3114636,3114982,347,1044.5,545.5,4477,56,1_back,mst_168_A_l1.png
L,3114990,3116750,1761,965.3,540.1,4016,57,1_back,mst_168_B_l1.png
L,3116784,3117100,317,1136.8,609.3,4215,57,1_back,mst_168_B_l1.png
L,3117145,3117390,246,1085,486.1,4625,57,1_back,mst_168_B_l1.png
L,3117415,3117671,257,972.9,507.5,4856,57,1_back,mst_168_B_l1.png
L,3117681,3117874,194,934,503.2,5117,58,1_back,mst_014_A_l1.png
L,3118579,3118602,24,950.2,556.3,5318,58,1_back,mst_014_A_l1.png
L,3120113,3120159,47,1059.9,476,4776,59,1_back,mst_014_B_l1.png
L,3120664,3121007,344,959.5,505,4906,59,1_back,mst_014_B_l1.png
L,3121051,3121638,588,905.8,469.8,5046,59,1_back,mst_014_B_l1.png
L,3121694,3122066,373,1043.1,636.8,5313,59,1_back,mst_014_B_l1.png
L,3123731,3124756,1026,952.4,454.6,5157,61,1_back,mst_248_B_l2.png
L,3124763,3125099,337,968.3,487.5,5352,61,1_back,mst_248_B_l2.png
L,3125123,3125750,628,991,488.7,5437,61,1_back,mst_248_B_l2.png
L,3125768,3125906,139,931,490.1,5784,61,1_back,mst_248_B_l2.png
L,3129502,3129707,206,931,531.1,4657,63,1_back,mst_579_A_foil.png
L,3129728,3130494,767,1026.3,544.1,4495,63,1_back,mst_579_A_foil.png
L,3130513,3131234,722,1062.4,543.5,4888,64,1_back,mst_077_A_l1.png
L,3131259,3131461,203,938.5,535.8,5189,64,1_back,mst_077_A_l1.png
L,3131473,3132321,849,945.2,551,5679,64,1_back,mst_077_A_l1.png
L,3132355,3132548,194,940.7,484.9,5833,64,1_back,mst_077_A_l1.png
L,3133404,3133427,24,896.9,401.2,5577,64,1_back,mst_077_A_l1.png
L,3133464,3133778,315,956.9,458.1,5650,65,1_back,mst_687_A_foil.png
L,3133814,3134035,222,969,483.8,5494,65,1_back,mst_687_A_foil.png
L,3135162,3135297,136,968.1,541.9,5387,65,1_back,mst_687_A_foil.png
L,3137264,3137342,79,986.4,504.4,5256,66,1_back,mst_687_A_foil.png
L,3137376,3137576,201,889.2,471.6,5420,66,1_back,mst_687_A_foil.png
L,3139481,3139574,94,1004.7,581.1,5137,67,1_back,mst_114_A_l1.png
L,3146845,3146910,66,951.3,375.4,3683,70,1_back,mst_106_A_l1.png
L,3146924,3147769,846,1015.5,523.5,3648,71,1_back,mst_106_B_l1.png
L,3147791,3148011,221,1089.7,544.9,4135,71,1_back,mst_106_B_l1.png
L,3148038,3149169,1132,981.1,512.2,4972,71,1_back,mst_106_B_l1.png
L,3149190,3149291,102,941.7,452.5,5609,72,1_back,mst_238_A_foil.png
L,3151269,3151403,135,1074,516.8,4858,73,1_back,mst_238_A_foil.png
L,3151429,3151506,78,1070,497.7,4905,73,1_back,mst_238_A_foil.png
L,3151512,3151698,187,1018.3,486.8,4873,73,1_back,mst_238_A_foil.png
L,3151763,3151805,43,938.9,485.6,4834,73,1_back,mst_238_A_foil.png
L,3151989,3152047,59,954.3,495.5,4680,73,1_back,mst_238_A_foil.png
L,3152293,3152320,28,960.7,542.5,4711,73,1_back,mst_238_A_foil.png
L,3152479,3153062,584,1012.9,521.8,4722,73,1_back,mst_238_A_foil.png
L,3153112,3153264,153,921.5,661.1,5058,73,1_back,mst_238_A_foil.png
L,3153278,3153302,25,893.6,618.7,5170,73,1_back,mst_238_A_foil.png
L,3153605,3153755,151,1076.6,555.7,4929,74,1_back,mst_002_A_l1.png
L,3153772,3153915,144,1092,468.8,5159,74,1_back,mst_002_A_l1.png
L,3153953,3154084,132,1009.7,519.9,5229,74,1_back,mst_002_A_l1.png
L,3156050,3156073,24,976,583.7,4230,75,1_back,mst_223_A_l2.png
L,3156097,3156365,269,1001.8,561.9,4195,75,1_back,mst_223_A_l2.png
L,3156389,3156769,381,1026.5,525.5,4461,75,1_back,mst_223_A_l2.png
L,3156818,3156912,95,1045.2,648.3,4741,75,1_back,mst_223_A_l2.png
L,3157517,3157680,164,931.3,496.5,5436,75,1_back,mst_223_A_l2.png
L,3159777,3160007,231,987.3,498,5538,76,1_back,mst_223_B_l2.png
L,3160054,3160433,380,1098,600.7,5245,77,1_back,mst_249_B_l2.png
L,3160461,3160744,284,1009.2,596.2,5088,77,1_back,mst_249_B_l2.png
L,3160784,3161369,586,992.7,545.3,5646,77,1_back,mst_249_B_l2.png
L,3161389,3161643,255,927.4,577,5776,77,1_back,mst_249_B_l2.png
L,3161659,3161918,260,999.6,606.1,5773,77,1_back,mst_249_B_l2.png
L,3163265,3163302,38,928.3,432.5,6327,78,1_back,mst_726_A_foil.png
L,3163325,3163477,153,985.9,474.2,6000,78,1_back,mst_726_A_foil.png
L,3163489,3163711,223,991.1,422.1,5588,78,1_back,mst_726_A_foil.png
L,3165651,3166224,574,1006,451,5538,79,1_back,mst_726_A_foil.png
L,3167672,3167829,158,1050.2,523.2,5654,80,1_back,mst_024_A_l1.png
L,3167845,3167902,58,1055.2,517.8,5425,80,1_back,mst_024_A_l1.png
L,3167910,3168361,452,1080,546.4,5485,80,1_back,mst_024_A_l1.png
L,3168370,3168402,33,1022.5,573.8,5679,80,1_back,mst_024_A_l1.png
L,3171022,3171476,455,1008.8,496.6,5582,82,1_back,mst_426_A_foil.png
L,3171498,3171821,324,996,541.7,5894,82,1_back,mst_426_A_foil.png
L,3174889,3174974,86,980.4,525.4,6488,83,1_back,mst_020_A_l1.png
L,3175077,3175193,117,1017.6,571.4,6190,83,1_back,mst_020_A_l1.png
L,3175199,3175436,238,1026.4,590.1,6229,83,1_back,mst_020_A_l1.png
L,3175453,3175867,415,981.1,627.4,6504,83,1_back,mst_020_A_l1.png
L,3175888,3176239,352,1022.9,587,6679,84,1_back,mst_300_A_foil.png
L,3176690,3176863,174,1019.9,534.3,6688,84,1_back,mst_300_A_foil.png
L,3176882,3177525,644,973.5,532.3,6799,84,1_back,mst_300_A_foil.png
L,3178328,3178503,176,983.8,470.5,6642,85,1_back,mst_300_A_foil.png
L,3178544,3178739,196,934.9,509.4,6666,85,1_back,mst_300_A_foil.png
L,3178757,3178858,102,962.5,542.7,6646,85,1_back,mst_300_A_foil.png
L,3179968,3180393,426,1041.5,473,6238,85,1_back,mst_300_A_foil.png
L,3180421,3180559,139,920.5,542.2,6470,85,1_back,mst_300_A_foil.png
L,3181434,3181530,97,950.4,515.3,6699,86,1_back,mst_023_B_l1.png
L,3181780,3182179,400,974.1,535.3,6227,86,1_back,mst_023_B_l1.png
L,3183622,3183646,25,942,488,6185,87,1_back,mst_153_A_l1.png
L,3183930,3184069,140,950.2,501.5,5765,87,1_back,mst_153_A_l1.png
L,3186601,3186830,230,979.8,575,4739,88,1_back,mst_153_B_l1.png
L,3186879,3187092,214,968.1,437,4968,88,1_back,mst_153_B_l1.png
L,3187122,3187760,639,972,513.8,5032,89,1_back,mst_167_A_l1.png
L,3187776,3189199,1424,960.9,561.9,5574,89,1_back,mst_167_A_l1.png
L,3190374,3191424,1051,985.8,557.7,5469,90,1_back,mst_167_B_l1.png
L,3191448,3191716,269,923.3,547.5,5626,90,1_back,mst_167_B_l1.png
L,3192419,3192610,192,955.2,500.2,6149,91,1_back,mst_051_A_foil.png
L,3192690,3192753,64,938.7,525.2,6263,91,1_back,mst_051_A_foil.png
L,3196109,3196235,127,982.9,482.7,4424,92,1_back,mst_051_A_foil.png
L,3196244,3196448,205,972.1,515.9,4607,92,1_back,mst_051_A_foil.png
L,3196466,3197623,1158,967.2,529.6,4598,93,1_back,mst_024_B_l1.png
L,3197640,3198029,390,1089.5,529.8,4644,93,1_back,mst_024_B_l1.png
L,3200053,3200230,178,1019.2,491.9,4179,94,1_back,mst_570_A_foil.png
L,3202846,3203234,389,1030.4,595.6,3566,95,1_back,mst_570_A_foil.png
L,3203268,3203970,703,1051.1,491.3,3995,96,1_back,mst_286_A_l2.png
L,3203993,3204386,394,978.1,542.1,4729,96,1_back,mst_286_A_l2.png
L,3204428,3204852,425,1012.2,526.2,4933,96,1_back,mst_286_A_l2.png
L,3204868,3205431,564,964.2,554.9,5404,96,1_back,mst_286_A_l2.png
L,3205448,3205764,317,1006.9,528.9,5728,97,1_back,mst_042_A_l1.png
L,3206029,3206787,759,1001.7,528.1,6176,97,1_back,mst_042_A_l1.png
L,3207756,3207858,103,973,410,6105,98,1_back,mst_316_A_l2.png
L,3207874,3207925,52,995.3,398.3,6117,98,1_back,mst_316_A_l2.png
L,3207934,3208152,219,978.8,421.8,5970,98,1_back,mst_316_A_l2.png
L,3208179,3209184,1006,982.5,520.5,5849,98,1_back,mst_316_A_l2.png
L,3209191,3209301,111,1009.6,501.7,5427,98,1_back,mst_316_A_l2.png
L,3209723,3209829,107,1018.1,508,5645,98,1_back,mst_316_A_l2.png
L,3209839,3210008,170,987,518,5835,98,1_back,mst_316_A_l2.png
L,3211454,3211552,99,962.4,513.3,5322,99,1_back,mst_042_B_l1.png
L,3211577,3211889,313,1099.8,560.6,5158,99,1_back,mst_042_B_l1.png
L,3211919,3212525,607,1042.7,513.8,5304,100,1_back,mst_003_B_l1.png
L,3212538,3212736,199,1007.3,508.2,5652,100,1_back,mst_003_B_l1.png
L,3212755,3213366,612,973.3,563.4,5936,100,1_back,mst_003_B_l1.png
L,3213466,3213524,59,917.7,537.1,6246,100,1_back,mst_003_B_l1.png
L,3215172,3215854,683,973.9,529.2,5391,101,1_back,mst_701_A_foil.png
L,3215875,3216249,375,924.6,563.8,5216,101,1_back,mst_701_A_foil.png
L,3216273,3216680,408,993.2,513.3,5256,101,1_back,mst_701_A_foil.png
L,3217958,3218422,465,1015.2,524.9,5152,102,1_back,mst_701_A_foil.png
L,3218443,3218954,512,944,516.3,5463,102,1_back,mst_701_A_foil.png
L,3218978,3219039,62,1026,467,5515,102,1_back,mst_701_A_foil.png
L,3219572,3219879,308,964,504.7,5856,103,1_back,mst_068_A_l1.png
L,3219922,3220090,169,972.7,593.7,5752,103,1_back,mst_068_A_l1.png
L,3220115,3220486,372,926.4,630.6,5163,103,1_back,mst_068_A_l1.png
L,3220504,3220538,35,953.7,574.4,5050,103,1_back,mst_068_A_l1.png
L,3222343,3222386,44,954.3,456.6,4824,104,1_back,mst_532_A_foil.png
L,3222483,3222505,23,946.1,473.1,4769,104,1_back,mst_532_A_foil.png
L,3222594,3222625,32,967.2,500.2,4664,104,1_back,mst_532_A_foil.png
L,3223122,3224214,1093,972.3,505.7,4557,105,1_back,mst_532_A_foil.png
L,3224232,3225218,987,992.5,502.6,4866,105,1_back,mst_532_A_foil.png
L,3225229,3225873,645,932.6,489.7,5290,106,1_back,mst_446_A_foil.png
L,3225893,3226589,697,969.3,492.3,5845,106,1_back,mst_446_A_foil.png
L,3226602,3226666,65,914.4,501.2,6220,106,1_back,mst_446_A_foil.png
L,3228553,3229048,496,983.6,537,5865,107,1_back,mst_446_A_foil.png
L,3230791,3230814,24,956,525.2,6086,108,1_back,mst_034_A_l1.png
L,3230836,3231158,323,964.4,541.9,6067,108,1_back,mst_034_A_l1.png
L,3231194,3231463,270,889.4,598.7,5672,108,1_back,mst_034_A_l1.png
L,3231507,3231877,371,1042.6,573.2,5652,108,1_back,mst_034_A_l1.png
L,3231898,3232323,426,939.4,587.7,5769,109,1_back,mst_034_B_l1.png
L,3232339,3232431,93,987.2,555.6,5866,109,1_back,mst_034_B_l1.png
L,3233271,3233302,32,917.3,533.8,6153,109,1_back,mst_034_B_l1.png
L,3233385,3233668,284,928.2,594,5792,109,1_back,mst_034_B_l1.png
L,3233695,3233839,145,1038.1,558.2,5722,109,1_back,mst_034_B_l1.png
L,3236991,3237485,495,951.5,541.2,5171,111,1_back,mst_165_A_l1.png
L,3237513,3237651,139,889.7,646.2,5267,111,1_back,mst_165_A_l1.png
L,3239859,3239988,130,978.9,564,5222,112,1_back,mst_311_A_l2.png
L,3240007,3240192,186,927.1,567.5,5163,112,1_back,mst_311_A_l2.png
L,3240203,3240223,21,914.3,541.5,5178,112,1_back,mst_311_A_l2.png
L,3243992,3244364,373,1026.9,649.1,4591,114,1_back,mst_151_A_foil.png
L,3244406,3244554,149,898.1,522.7,4828,114,1_back,mst_151_A_foil.png
L,3246917,3247018,102,947.4,458.7,4102,115,1_back,mst_064_A_foil.png
L,3247026,3249032,2007,977.1,497.7,3582,116,1_back,mst_064_A_foil.png
L,3249056,3249280,225,1060.2,483.7,3749,116,1_back,mst_064_A_foil.png
L,3250329,3251020,692,987.6,560.3,4913,117,1_back,mst_151_A_l1.png
L,3251063,3252333,1271,1018.6,526.3,5597,118,1_back,mst_711_A_foil.png
L,3252366,3252513,148,981.4,538.1,6244,118,1_back,mst_711_A_foil.png
L,3252633,3252745,113,937.2,562.7,6393,118,1_back,mst_711_A_foil.png
L,3255315,3255618,304,955.1,508.6,6166,119,1_back,mst_711_A_foil.png
L,3255698,3255720,23,962.1,499.5,6163,119,1_back,mst_711_A_foil.png
L,3255758,3255869,112,972.9,503.9,5959,119,1_back,mst_711_A_foil.png
L,3255921,3256107,187,1113.2,605.3,5831,119,1_back,mst_711_A_foil.png
L,3256127,3256333,207,1113,674.9,6120,119,1_back,mst_711_A_foil.png
L,3256354,3256389,36,1095.7,721.6,6217,119,1_back,mst_711_A_foil.png
L,3261374,3262160,787,976.8,577,4960,122,1_back,mst_004_A_l1.png
L,3263374,3263921,548,969.3,585.4,5660,123,1_back,mst_004_B_l1.png
L,3263958,3263999,42,961.5,550,5713,123,1_back,mst_004_B_l1.png
L,3264013,3264212,200,960.1,554.6,5866,123,1_back,mst_004_B_l1.png
L,3264296,3264338,43,958.1,557.1,6129,123,1_back,mst_004_B_l1.png
L,3264396,3264422,27,955.4,566.7,6238,123,1_back,mst_004_B_l1.png
L,3264554,3264675,122,949.5,556.3,6085,123,1_back,mst_004_B_l1.png
L,3264827,3264887,61,848.9,491.2,5992,123,1_back,mst_004_B_l1.png
L,3271477,3271526,50,956.6,535.3,3738,126,1_back,mst_184_A_l2.png
L,3271541,3271573,33,945.2,507,3750,126,1_back,mst_184_A_l2.png
L,3271604,3272066,463,972.6,584.7,3585,126,1_back,mst_184_A_l2.png
L,3272099,3272755,657,1015.7,530.6,3945,127,1_back,mst_184_B_l2.png
L,3272775,3273111,337,959.6,571.2,4708,127,1_back,mst_184_B_l2.png
L,3273119,3273330,212,959.9,568.9,5131,127,1_back,mst_184_B_l2.png
L,3273914,3274156,243,987.9,504.6,5386,127,1_back,mst_184_B_l2.png
L,3274169,3274481,313,993.5,473.5,5431,127,1_back,mst_184_B_l2.png
L,3274494,3274832,339,1032.6,481.6,5274,128,1_back,mst_330_A_foil.png
L,3274858,3275059,202,981.8,549.5,5375,128,1_back,mst_330_A_foil.png
L,3275068,3275656,589,954.2,566,5528,128,1_back,mst_330_A_foil.png
L,3275677,3276218,542,980.6,503.1,5081,128,1_back,mst_330_A_foil.png
L,3276303,3276329,27,1211.1,614.9,4208,128,1_back,mst_330_A_foil.png
L,3276337,3276411,75,1292,563.1,4179,128,1_back,mst_330_A_foil.png
