eye,onset,offset,duration,start_x,start_y,end_x,end_y,trial_id,task,stim_id
L,3240224,3243991,3768,916.6,515.8,995.6,608.4,114,1_back,mst_151_A_foil.png
L,3244365,3244405,41,1038.9,670.3,899.5,494.3,114,1_back,mst_151_A_foil.png
L,3244555,3246916,2362,892.7,536.9,880.5,485.2,115,1_back,mst_064_A_foil.png
L,3247019,3247025,7,937.8,437,948.2,452,115,1_back,mst_064_A_foil.png
L,3249033,3249055,23,1003.2,539.7,1059.2,502.2,116,1_back,mst_064_A_foil.png
L,3249281,3250328,1048,1054.1,485.2,1109.6,814.9,117,1_back,mst_151_A_l1.png
L,3251021,3251062,42,992.6,575.1,1027.9,522.8,117,1_back,mst_151_A_l1.png
L,3252334,3252365,32,984,542.7,985.6,538.6,118,1_back,mst_711_A_foil.png
L,3252514,3252632,119,986.5,527.8,928,538.1,118,1_back,mst_711_A_foil.png
L,3252746,3255314,2569,915.8,566.6,954.3,510.2,119,1_back,mst_711_A_foil.png
L,3255619,3255697,79,959.5,511.7,960.3,500.2,119,1_back,mst_711_A_foil.png
L,3255721,3255757,37,959.3,486.2,966.2,501,119,1_back,mst_711_A_foil.png
L,3255870,3255920,51,980.6,513.5,1109.4,584.8,119,1_back,mst_711_A_foil.png
L,3256108,3256126,19,1098,609,1137.3,651,119,1_back,mst_711_A_foil.png
L,3256334,3256353,20,1098,609,1137.3,651,119,1_back,mst_711_A_foil.png
L,3256390,3261373,4984,1099.7,731,943.6,543.7,122,1_back,mst_004_A_l1.png
L,3262161,3263373,1213,996.2,587.5,949.9,655.2,123,1_back,mst_004_B_l1.png
L,3263922,3263957,36,980.3,597,962.8,556.2,123,1_back,mst_004_B_l1.png
L,3264000,3264012,13,960.4,552,960.5,549.4,123,1_back,mst_004_B_l1.png
L,3264213,3264295,83,962.2,557.9,957.6,554.9,123,1_back,mst_004_B_l1.png
L,3264339,3264395,57,957.8,560.3,956.9,566,123,1_back,mst_004_B_l1.png
L,3264423,3264553,131,956.3,569.9,948.9,557.6,123,1_back,mst_004_B_l1.png
L,3264676,3264826,151,954.7,554.7,855.5,501.3,123,1_back,mst_004_B_l1.png
L,3264888,3271476,6589,846.7,498.5,830.4,503.8,126,1_back,mst_184_A_l2.png
L,3271527,3271540,14,952.9,530,947.6,502.2,126,1_back,mst_184_A_l2.png
L,3271574,3271603,30,944.5,506.5,949.8,523,126,1_back,mst_184_A_l2.png
L,3272067,3272098,32,975.9,594.1,1027.3,497.8,126,1_back,mst_184_A_l2.png
L,3272756,3272774,19,1008.8,533.6,964.3,567.8,127,1_back,mst_184_B_l2.png
L,3273112,3273118,7,952.1,572.7,966.5,570,127,1_back,mst_184_B_l2.png
L,3273331,3273913,583,942.3,562.3,901.8,673.7,127,1_back,mst_184_B_l2.png
L,3274157,3274168,12,989,498.5,987.1,471,127,1_back,mst_184_B_l2.png
L,3274482,3274493,12,1007.1,472.9,1034.8,472.6,127,1_back,mst_184_B_l2.png
L,3274833,3274857,25,1033.3,493.8,986.3,557.7,128,1_back,mst_330_A_foil.png
L,3275060,3275067,8,975.5,552.2,964.6,563.6,128,1_back,mst_330_A_foil.png
L,3275657,3275676,20,945.6,561.4,944.1,491.9,128,1_back,mst_330_A_foil.png
L,3276219,3276302,84,1024.4,480.1,1183.8,610,128,1_back,mst_330_A_foil.png
L,3276330,3276336,7,1244.2,609.6,1267,605.6,128,1_back,mst_330_A_foil.png
L,3276412,3276477,66,1275.8,536.3,1083.1,419.9,128,1_back,mst_330_A_foil.png
L,3278218,3278267,50,968,543.3,1052.6,699.7,129,1_back,mst_330_A_foil.png
L,3278506,3282110,3605,1015.7,707.4,951.9,562.4,131,1_back,mst_154_A_foil.png
L,3282260,3282277,18,978.5,607.2,1007.5,560,131,1_back,mst_154_A_foil.png
L,3283235,3283282,48,1005.8,589.5,1030.6,509.4,131,1_back,mst_154_A_foil.png
L,3283696,3283717,22,1018.9,498.9,1079.8,453.7,131,1_back,mst_154_A_foil.png
L,3283977,3283992,16,1050.6,481.9,1010.2,482.9,132,1_back,mst_103_A_foil.png
L,3284088,3287197,3110,959.4,507.8,978,514.9,133,1_back,mst_103_A_foil.png
L,3287258,3287266,9,991,509.1,982.5,490.1,133,1_back,mst_103_A_foil.png
L,3287321,3287330,10,982.6,485.2,995.1,510.4,133,1_back,mst_103_A_foil.png
L,3287647,3287657,11,993,550.2,1022.8,545.2,133,1_back,mst_103_A_foil.png
L,3288473,3290035,1563,954.7,552.4,987.7,519.9,134,1_back,mst_151_B_l1.png
L,3290173,3296191,6019,924.8,587.3,931.1,581,137,1_back,mst_278_A_l2.png
L,3296232,3296258,27,925.2,555.8,1018.4,531,137,1_back,mst_278_A_l2.png
L,3296511,3296528,18,1013.3,575.5,1042.5,539.9,137,1_back,mst_278_A_l2.png
L,3296954,3296976,23,1035.6,555,943.6,596.7,137,1_back,mst_278_A_l2.png
L,3297208,3297236,29,927,605.2,1025.3,528.4,137,1_back,mst_278_A_l2.png
L,3297492,3297502,11,993.6,545.9,955.9,535.2,138,1_back,mst_278_B_l2.png
L,3297669,3303091,5423,998.2,396.1,1011.7,420.4,140,1_back,mst_359_B_l2.png
L,3303181,3303238,58,984.3,405.3,1005.4,428,140,1_back,mst_359_B_l2.png
L,3303447,3303653,207,1024.6,430.7,1217,410.5,140,1_back,mst_359_B_l2.png
L,3303683,3303699,17,1179,454.5,1110,485.8,140,1_back,mst_359_B_l2.png
L,3304143,3304150,8,1032.2,562,1013.1,572.9,141,1_back,mst_165_B_l1.png
L,3304818,3304838,21,1010.2,578.1,1039.3,537.4,141,1_back,mst_165_B_l1.png
L,3305197,3305244,48,1009.4,549.1,902.1,616.7,141,1_back,mst_165_B_l1.png
L,3305431,3307611,2181,898.6,634.6,977.6,513.2,142,1_back,mst_311_B_l2.png
L,3307703,3307710,8,973.7,514.5,973.6,517.2,142,1_back,mst_311_B_l2.png
L,3307800,3307817,18,969.4,507.9,976.6,519.6,142,1_back,mst_311_B_l2.png
L,3307935,3309530,1596,969.4,507.9,976.6,519.6,143,1_back,mst_666_A_foil.png
L,3309651,3309667,17,989.6,506.3,1030.4,518.5,143,1_back,mst_666_A_foil.png
L,3309753,3311608,1856,1028.6,529.5,939,457.8,144,1_back,mst_666_A_foil.png
L,3311825,3311864,40,959.6,506.9,949.1,575.6,144,1_back,mst_666_A_foil.png
L,3312178,3312222,45,952.5,627.5,1148.7,530,144,1_back,mst_666_A_foil.png
L,3312374,3312417,44,1162.1,535.5,874.1,665.3,144,1_back,mst_666_A_foil.png
L,3312846,3312893,48,816.8,671.4,990.5,576.2,144,1_back,mst_666_A_foil.png
L,3313227,3313240,14,994.2,575.8,950.9,576.2,145,1_back,mst_094_A_l1.png
L,3314283,3314318,36,945.1,576.1,886.6,618.1,145,1_back,mst_094_A_l1.png
L,3314498,3315245,748,867.7,634.2,963.1,572,145,1_back,mst_094_A_l1.png
L,3316218,3316358,141,966.4,588,910.7,581.7,146,1_back,mst_094_B_l1.png
L,3316391,3316785,395,907,573.3,911.1,598.8,146,1_back,mst_094_B_l1.png
L,3317040,3317069,30,926.1,628.9,1075.3,615.3,146,1_back,mst_094_B_l1.png
L,3317867,3317895,29,1063.2,604.1,903.4,584.4,147,1_back,mst_100_B_l1.png
L,3318099,3318117,19,912.8,596,957.3,564.1,147,1_back,mst_100_B_l1.png
L,3318244,3320228,1985,944.4,569.6,905.7,577.6,147,1_back,mst_100_B_l1.png
L,3320484,3320513,30,921.9,459.6,950.1,527,148,1_back,mst_633_A_foil.png
L,3321219,3321261,43,962.2,546.5,979.6,628,148,1_back,mst_633_A_foil.png
L,3321558,3321586,29,989.6,667,967.1,530.9,148,1_back,mst_633_A_foil.png
L,3323665,3325599,1935,948.6,557.2,962.8,553.3,150,1_back,mst_132_A_foil.png
L,3325835,3325882,48,957.4,560.5,986.9,632,150,1_back,mst_132_A_foil.png
L,3326038,3327732,1695,926.7,523.1,980.4,551.3,151,1_back,mst_132_A_foil.png
L,3327949,3328005,57,1003.4,571.8,1038.7,737.3,151,1_back,mst_132_A_foil.png
L,3328373,3328419,47,1025.2,729.6,960.5,531.3,151,1_back,mst_132_A_foil.png
L,3329107,3329116,10,950.8,525.3,966.1,544,152,1_back,mst_068_B_l1.png
L,3329311,3332057,2747,938.9,557.1,939.5,543.1,153,1_back,mst_327_A_foil.png
L,3332106,3332114,9,949.6,529.9,954.5,548.8,153,1_back,mst_327_A_foil.png
L,3332343,3332357,15,959.3,574.5,959.9,548.4,153,1_back,mst_327_A_foil.png
L,3332556,3332565,10,956.5,560.5,952.3,544,153,1_back,mst_327_A_foil.png
L,3332610,3334832,2223,940.2,577.5,940.2,577.5,154,1_back,mst_327_A_foil.png
L,3335216,3335231,16,965.6,511.1,962.6,520.1,154,1_back,mst_327_A_foil.png
L,3335341,3335363,23,963.7,529.2,1038.8,474.4,154,1_back,mst_327_A_foil.png
L,3335547,3335555,9,1059,485.7,1061.5,467.1,154,1_back,mst_327_A_foil.png
L,3335623,3336196,574,1009.8,504.2,966.7,481.5,155,1_back,mst_075_B_l1.png
L,3336257,3336279,23,973.3,511.4,976.4,570.7,155,1_back,mst_075_B_l1.png
L,3337289,3337321,33,981.9,590.5,1112.8,553.3,155,1_back,mst_075_B_l1.png
L,3337532,3337558,27,1106.4,570.8,987.7,601.7,155,1_back,mst_075_B_l1.png
L,3337904,3337925,22,966.3,583.9,963.3,587.3,155,1_back,mst_075_B_l1.png
L,3337988,3338321,334,956.1,592.4,945.6,549.4,156,1_back,mst_259_A_foil.png
L,3338373,3338381,9,940.8,543.5,956,561.5,156,1_back,mst_259_A_foil.png
L,3338435,3338442,8,941.8,545.8,955.1,566,156,1_back,mst_259_A_foil.png
L,3338529,3338543,15,961,570.7,962.9,564,156,1_back,mst_259_A_foil.png
L,3338757,3338824,68,958.7,564.3,956.4,574,156,1_back,mst_259_A_foil.png
L,3338889,3338995,107,945.3,566,939.7,565.2,156,1_back,mst_259_A_foil.png
L,3339079,3339160,82,924.5,544.4,933.7,541.8,156,1_back,mst_259_A_foil.png
L,3339586,3339768,183,912.8,542.7,965.7,536.2,156,1_back,mst_259_A_foil.png
L,3339838,3339874,37,960.2,533.9,935.3,532.7,156,1_back,mst_259_A_foil.png
L,3340540,3340559,20,939.1,542.6,940.5,576,157,1_back,mst_259_A_foil.png
L,3340648,3342205,1558,916,586.4,1007.3,557.3,157,1_back,mst_259_A_foil.png
L,3342289,3342341,53,1040.5,522.2,981.9,543.7,157,1_back,mst_259_A_foil.png
L,3342904,3342923,20,979.2,537.8,979.7,569.8,158,1_back,mst_238_B_l2.png
L,3343219,3343248,30,948.4,557.3,974.2,555.2,158,1_back,mst_238_B_l2.png
L,3343352,3343394,43,984.6,569.5,965.1,553.2,158,1_back,mst_238_B_l2.png
L,3343557,3343572,16,939.5,553.8,942.5,568.2,158,1_back,mst_238_B_l2.png
L,3343646,3344552,907,924.4,583.1,916.2,491.3,158,1_back,mst_238_B_l2.png
L,3344576,3347304,2729,922.2,494.2,950,520.8,160,1_back,mst_486_A_foil.png
L,3347522,3347527,6,970.5,463.8,978.9,482.7,160,1_back,mst_486_A_foil.png
L,3348461,3348477,17,1000.1,555.6,957,583,160,1_back,mst_486_A_foil.png
L,3348603,3351743,3141,1000.1,555.6,957,583,162,1_back,mst_452_A_foil.png
L,3351956,3351985,30,995.7,610.2,1009.5,522.1,162,1_back,mst_452_A_foil.png
L,3352517,3352565,49,993.5,542.3,987.8,543.1,162,1_back,mst_452_A_foil.png
L,3352608,3352790,183,986.5,547.4,914.9,408.3,162,1_back,mst_452_A_foil.png
L,3353029,3354765,1737,915.4,410.7,948.9,484.1,163,1_back,mst_247_B_l2.png
L,3354927,3354948,22,966.4,516.1,986.5,461.7,163,1_back,mst_247_B_l2.png
L,3355162,3358827,3666,968.2,505.2,961,528.6,165,1_back,mst_338_B_l2.png
L,3359027,3359057,31,993.2,599.1,1034.3,757.2,165,1_back,mst_338_B_l2.png
L,3359512,3359562,51,1028.9,725.8,1022.9,529.5,165,1_back,mst_338_B_l2.png
L,3359877,3359937,61,1010.7,527.4,983.5,711.8,165,1_back,mst_338_B_l2.png
L,3360131,3360151,21,980.1,704.4,989.4,754.8,165,1_back,mst_338_B_l2.png
L,3360465,3360523,59,978.1,738.2,973.3,572.4,166,1_back,mst_077_B_l1.png
L,3361731,3361964,234,967.5,584.7,910.5,535.8,166,1_back,mst_077_B_l1.png
L,3362153,3368498,6346,897.9,541.6,950.4,496.3,169,1_back,mst_331_B_l2.png
L,3368587,3368596,10,970.2,463.2,983.5,491.1,169,1_back,mst_331_B_l2.png
L,3369113,3369136,24,1021.9,527.9,1040,475,169,1_back,mst_331_B_l2.png
L,3369343,3369362,20,1033.1,499.9,1029.8,457.1,169,1_back,mst_331_B_l2.png
L,3369534,3369541,8,1021.1,409,1022.9,393.1,170,1_back,mst_287_A_l2.png
L,3369658,3369662,5,1034.6,403.6,1035.4,415.1,170,1_back,mst_287_A_l2.png
L,3370679,3370727,49,1003.5,491.7,1043.8,587.7,170,1_back,mst_287_A_l2.png
L,3370822,3373002,2181,1043.9,615,973.2,547,171,1_back,mst_287_B_l2.png
L,3373645,3373669,25,1036.8,539.2,1098.5,466.9,171,1_back,mst_287_B_l2.png
L,3373935,3373952,18,1088,483.4,1048.8,451.9,171,1_back,mst_287_B_l2.png
L,3374162,3376741,2580,1010.2,446.9,962.4,497.7,172,1_back,mst_085_A_l1.png
L,3376997,3377024,28,904.6,648,994.9,547.2,173,1_back,mst_085_B_l1.png
L,3377275,3377293,19,996.9,602.3,1025.1,542.8,173,1_back,mst_085_B_l1.png
L,3377903,3377946,44,1023.2,530.2,921.8,635.4,173,1_back,mst_085_B_l1.png
L,3378177,3378222,46,900,669.6,1049.9,577.8,173,1_back,mst_085_B_l1.png
L,3378377,3378422,46,1055.2,558.4,830.7,674.6,173,1_back,mst_085_B_l1.png
L,3378687,3378738,52,794,692.6,1025.2,565.2,173,1_back,mst_085_B_l1.png
L,3379229,3381280,2052,1024.6,560.6,1010.4,523.3,175,1_back,mst_299_A_l2.png
L,3381312,3381417,106,998.4,544.6,950,543.4,175,1_back,mst_299_A_l2.png
L,3381459,3381469,11,930.9,525.6,928.4,538.1,175,1_back,mst_299_A_l2.png
L,3381512,3381563,52,950.6,538.1,973.3,541.4,175,1_back,mst_299_A_l2.png
L,3382398,3383496,1099,1026.4,532.2,820.5,916.2,176,1_back,mst_299_B_l2.png
L,3383742,3383754,13,962.1,489.1,998.5,506.3,176,1_back,mst_299_B_l2.png
L,3384051,3384058,8,1007.7,552.8,990,562.3,176,1_back,mst_299_B_l2.png
L,3384967,3384984,18,991.7,560.1,1064.2,530.2,176,1_back,mst_299_B_l2.png
L,3385133,3389527,4395,1079.7,533.3,969.2,610.7,178,1_back,mst_295_A_l2.png
L,3389831,3389878,48,1000.5,652.2,1006.8,515.9,178,1_back,mst_295_A_l2.png
L,3390477,3390520,44,1008,530.3,1013.6,633.6,179,1_back,mst_295_B_l2.png
L,3390744,3390768,25,990.4,653.7,997.6,576.5,179,1_back,mst_295_B_l2.png
L,3391484,3391495,12,975.1,585.7,1004,596.6,179,1_back,mst_295_B_l2.png
L,3392115,3393911,1797,1012.5,607.5,953.9,538.4,180,1_back,mst_002_B_l1.png
L,3394095,3394138,44,975.7,554.5,1055.5,596,180,1_back,mst_002_B_l1.png
L,3394290,3394322,33,1050,579.7,1105.5,704.8,180,1_back,mst_002_B_l1.png
L,3394420,3395530,1111,1077.1,737.5,1074.9,733.8,180,1_back,mst_002_B_l1.png
L,3531836,3532155,320,888.8,504.6,872,523.4,1,2_back,mst_367_A_foil.png
L,3532397,3532429,33,905.3,487.8,923.3,455,1,2_back,mst_367_A_foil.png
L,3532855,3532892,38,953,474.1,951.1,568.7,1,2_back,mst_367_A_foil.png
L,3533210,3533232,23,952.9,577.2,871.5,535.5,1,2_back,mst_367_A_foil.png
L,3533490,3533516,27,874.8,540.7,945.1,479.8,1,2_back,mst_367_A_foil.png
L,3533714,3533724,11,947.3,490.2,959.1,471.5,2,2_back,mst_355_A_foil.png
L,3534000,3534015,16,961.3,473.1,926.1,498.3,2,2_back,mst_355_A_foil.png
L,3534478,3534509,32,928.7,476.8,1017.7,578.7,2,2_back,mst_355_A_foil.png
L,3534766,3534781,16,1005.3,580,1057.2,595.3,2,2_back,mst_355_A_foil.png
L,3535276,3535300,25,1041.4,571.4,997.5,494.2,2,2_back,mst_355_A_foil.png
L,3535938,3535960,23,996.6,476.5,927.2,509.7,3,2_back,mst_069_A_l1.png
L,3536537,3536579,43,938.8,495.8,813.7,583.5,3,2_back,mst_069_A_l1.png
L,3536720,3537005,286,795.9,610.6,796.6,595,3,2_back,mst_069_A_l1.png
L,3537358,3537390,33,871.8,596,963.9,482.3,3,2_back,mst_069_A_l1.png
L,3537636,3537646,11,967.3,484.7,992.7,469.4,3,2_back,mst_069_A_l1.png
L,3537953,3537986,34,999.3,464,942,505.4,4,2_back,mst_278_A_l2.png
L,3538789,3539070,282,925,497.4,907.6,518.8,4,2_back,mst_278_A_l2.png
L,3539175,3539206,32,979.6,577.9,1015,459.3,4,2_back,mst_278_A_l2.png
L,3540021,3540055,35,1006.3,459.4,952.7,525.6,5,2_back,mst_012_A_l1.png
L,3540919,3541226,308,940.2,540.1,895.2,489.5,5,2_back,mst_012_A_l1.png
L,3541391,3541397,7,916.7,530.5,923.5,520,5,2_back,mst_012_A_l1.png
L,3542222,3542229,8,933.7,506,923.7,517.8,6,2_back,mst_068_A_l1.png
L,3543254,3543277,24,933.5,531.6,886.8,596.4,6,2_back,mst_068_A_l1.png
L,3543912,3543930,19,887.8,587.9,955.9,561.2,6,2_back,mst_068_A_l1.png
L,3544829,3544847,19,938.5,564,919,532.6,7,2_back,mst_012_A_l1.png
L,3545706,3545732,27,926.9,537.2,1048.9,510.8,7,2_back,mst_012_A_l1.png
L,3545956,3545986,31,1034,509.4,856,440.8,7,2_back,mst_012_A_l1.png
L,3546315,3546338,24,860.9,439.1,909.1,482,7,2_back,mst_012_A_l1.png
L,3546580,3546859,280,905.8,487.1,916.5,451.3,8,2_back,mst_068_A_l1.png
L,3546986,3547009,24,918.8,480.8,931.1,537.2,8,2_back,mst_068_A_l1.png
L,3548063,3548099,37,935.1,509,955.6,580,8,2_back,mst_068_A_l1.png
L,3548383,3548400,18,951.3,605.2,889.2,608.8,8,2_back,mst_068_A_l1.png
L,3548725,3548758,34,883.8,603.7,969.5,489.6,8,2_back,mst_068_A_l1.png
L,3548885,3549162,278,963,495.2,956.5,516,9,2_back,mst_247_A_l2.png
L,3549348,3549370,23,979.2,470,937.4,515.1,9,2_back,mst_247_A_l2.png
L,3550313,3550337,25,931.6,484.2,939.3,422.9,9,2_back,mst_247_A_l2.png
L,3551094,3551125,32,965.8,463.7,926.3,575.1,9,2_back,mst_247_A_l2.png
L,3551452,3551466,15,919.2,558.9,958.1,544.1,9,2_back,mst_247_A_l2.png
L,3552876,3553263,388,966.7,559.5,981.3,520.6,10,2_back,mst_042_A_l1.png
L,3553572,3553603,32,984,550.3,979.7,476.7,10,2_back,mst_042_A_l1.png
L,3554016,3554024,9,971.4,497.7,972.6,514.5,11,2_back,mst_248_A_l2.png
L,3555035,3555403,369,967.3,534.1,977.7,507.1,11,2_back,mst_248_A_l2.png
L,3556299,3556318,20,946.5,501.7,951,552.8,12,2_back,mst_042_B_l1.png
L,3557069,3557109,41,948.6,560.8,1096.2,594.2,12,2_back,mst_042_B_l1.png
L,3557384,3557424,41,1116.7,593.2,896.2,565.5,12,2_back,mst_042_B_l1.png
L,3557678,3557922,245,875.7,589.8,934.1,490.8,12,2_back,mst_042_B_l1.png
L,3558339,3558355,17,937,508.5,955.8,554.9,13,2_back,mst_248_B_l2.png
L,3559124,3559144,21,951.7,534.4,955.8,486.7,13,2_back,mst_248_B_l2.png
L,3560452,3560474,23,952.5,496,953.1,552.6,14,2_back,mst_077_A_l1.png
L,3561218,3561237,20,955.9,532.4,906.8,494.3,14,2_back,mst_077_A_l1.png
L,3562115,3562136,22,894.4,485,983.2,481.6,14,2_back,mst_077_A_l1.png
L,3562541,3562560,20,980.9,505.9,944.3,495.2,15,2_back,mst_300_A_l2.png
L,3563760,3563780,21,957.9,501.3,1012,513.4,15,2_back,mst_300_A_l2.png
L,3564369,3564393,25,995,514.8,930.4,475.4,15,2_back,mst_300_A_l2.png
L,3564691,3564708,18,935.1,481.7,955.1,522.5,16,2_back,mst_316_A_l2.png
L,3565871,3566204,334,961.8,555.1,966.8,505.2,16,2_back,mst_316_A_l2.png
L,3567017,3567024,8,960.8,517.1,946.8,524.7,17,2_back,mst_275_A_l2.png
L,3567585,3567608,24,954.9,531,945.6,462.9,17,2_back,mst_275_A_l2.png
L,3568169,3568179,11,955.6,480.3,979.7,462.8,17,2_back,mst_275_A_l2.png
L,3569880,3569906,27,956.8,486,928.4,554.5,18,2_back,mst_298_A_l2.png
L,3570228,3570240,13,949.6,569.7,961.1,592.6,18,2_back,mst_298_A_l2.png
L,3570704,3571050,347,957.1,610.2,924.5,484.6,18,2_back,mst_298_A_l2.png
L,3571429,3571441,13,934.6,506.4,962.9,520,19,2_back,mst_275_A_l2.png
L,3572314,3572624,311,973.7,532,961.3,521,19,2_back,mst_275_A_l2.png
L,3573357,3573369,13,964.1,504,966.2,529.6,20,2_back,mst_298_A_l2.png
L,3573553,3573560,8,962.3,535.3,955.5,548.8,20,2_back,mst_298_A_l2.png
L,3574183,3574200,18,942.5,531.6,917.7,569,20,2_back,mst_298_A_l2.png
L,3574860,3574880,21,925,578.1,989.5,601.2,20,2_back,mst_298_A_l2.png
L,3575094,3575518,425,974.1,603.1,955.5,625.5,21,2_back,mst_294_A_l2.png
L,3575601,3575617,17,959.7,501.3,954.7,543.7,21,2_back,mst_294_A_l2.png
L,3576148,3576156,9,945.9,543.7,927.7,550.3,21,2_back,mst_294_A_l2.png
L,3576629,3576646,18,950.4,528.8,1000.2,555,21,2_back,mst_294_A_l2.png
L,3577328,3577338,11,1026.9,580.6,1001.6,593.1,21,2_back,mst_294_A_l2.png
L,3578107,3578136,30,975.6,605.8,961.6,512.4,22,2_back,mst_338_A_l2.png
L,3578947,3578990,44,954.4,527.4,973.1,623.3,22,2_back,mst_338_A_l2.png
L,3579185,3579213,29,977.5,650.3,973.6,740.1,22,2_back,mst_338_A_l2.png
L,3579373,3579983,611,965.7,722.8,955,711.1,22,2_back,mst_338_A_l2.png
L,3580429,3580441,13,974.1,568.2,955.4,546.9,23,2_back,mst_294_B_l2.png
L,3581145,3581179,35,956,532.1,943.8,577.5,23,2_back,mst_294_B_l2.png
L,3581581,3581609,29,948.9,600.1,1108.2,584.9,23,2_back,mst_294_B_l2.png
L,3581934,3581959,26,1091.9,590.4,960.9,606.2,23,2_back,mst_294_B_l2.png
L,3582493,3582514,22,960.1,597.8,906.3,575.2,24,2_back,mst_338_A_l2.png
L,3582754,3582766,13,921.7,575.4,947,551,24,2_back,mst_338_A_l2.png
L,3583576,3583616,41,944.2,545.3,957.8,656.3,24,2_back,mst_338_A_l2.png
L,3583818,3583841,24,962.4,684.4,963,759.3,24,2_back,mst_338_A_l2.png
L,3584221,3584267,47,966.6,762.9,944.2,543,24,2_back,mst_338_A_l2.png
L,3584556,3584570,15,957.8,530,999.1,525.7,24,2_back,mst_338_A_l2.png
L,3584843,3585117,275,984,542.9,969.7,593.7,25,2_back,mst_067_A_l1.png
L,3586193,3586687,495,973.1,581.9,1045.1,576.5,25,2_back,mst_067_A_l1.png
L,3588309,3588325,17,980.6,561.5,1013.9,587.7,26,2_back,mst_063_A_l1.png
L,3588483,3589448,966,1002.3,581.7,960.4,567.1,27,2_back,mst_067_B_l1.png
L,3590943,3590959,17,989.4,567.7,1064.1,569.5,27,2_back,mst_067_B_l1.png
L,3591167,3591202,36,1068.6,581.7,889.7,454,27,2_back,mst_067_B_l1.png
L,3591354,3593006,1653,882.8,477.5,951.4,538.8,28,2_back,mst_063_B_l1.png
L,3593500,3594591,1092,960.3,556.5,950.8,558.4,29,2_back,mst_331_A_l2.png
L,3595249,3595262,14,994.8,526.3,1011.8,496.4,29,2_back,mst_331_A_l2.png
L,3595593,3595604,12,1008.9,513.2,1039.8,517.5,29,2_back,mst_331_A_l2.png
L,3596268,3596285,18,1069.2,552.3,1004.9,566.6,30,2_back,mst_082_A_l1.png
L,3597185,3597907,723,1069.2,552.3,1004.9,566.6,30,2_back,mst_082_A_l1.png
L,3598687,3598701,15,995,535.2,993,575.2,31,2_back,mst_331_A_l2.png
L,3599187,3599209,23,979,577.5,976.5,549,31,2_back,mst_331_A_l2.png
L,3599908,3601402,1495,971.6,580.3,972.5,544.8,32,2_back,mst_082_B_l1.png
L,3602023,3602048,26,981.9,555.9,1047.2,623.9,32,2_back,mst_082_B_l1.png
L,3602454,3602474,21,1040.7,627,1008.6,563.4,32,2_back,mst_082_B_l1.png
L,3602616,3603252,637,1026.6,588.2,1068.5,536.4,33,2_back,mst_180_A_l1.png
L,3603319,3603353,35,1072.8,523.1,995.7,560.4,33,2_back,mst_180_A_l1.png
L,3603956,3603970,15,984.8,556.1,965.2,585.6,33,2_back,mst_180_A_l1.png
L,3604385,3604400,16,955.6,582.2,905,583.3,33,2_back,mst_180_A_l1.png
L,3604899,3605512,614,897.2,593.5,995.3,558.7,33,2_back,mst_180_A_l1.png
L,3605600,3606007,408,995.1,560.7,969.7,559.5,34,2_back,mst_041_A_l1.png
L,3606189,3606207,19,980,564.9,958.9,538.6,34,2_back,mst_041_A_l1.png
L,3606745,3606776,32,967,563,1092.1,509.7,34,2_back,mst_041_A_l1.png
L,3607102,3607130,29,1104.6,520.5,977.3,569.6,34,2_back,mst_041_A_l1.png
L,3607859,3607869,11,950.1,570.5,975.9,565,35,2_back,mst_004_A_l1.png
L,3608065,3608070,6,971.4,554.9,966.1,545.8,35,2_back,mst_004_A_l1.png
L,3608944,3609939,996,959.3,572.8,943.5,575.7,35,2_back,mst_004_A_l1.png
L,3609967,3610008,42,962,518.8,961.1,518.3,36,2_back,mst_216_A_l2.png
L,3611067,3611087,21,978.3,577.5,893.2,582.2,36,2_back,mst_216_A_l2.png
L,3611354,3612161,808,892.4,590.8,1040.1,545.7,37,2_back,mst_004_B_l1.png
L,3612382,3612397,16,1055.7,525.4,1007.1,536,37,2_back,mst_004_B_l1.png
L,3613385,3613412,28,976.7,568.5,928.7,501.6,37,2_back,mst_004_B_l1.png
L,3613665,3613686,22,926.6,520.4,999.6,519.9,37,2_back,mst_004_B_l1.png
L,3614030,3615491,1462,967.6,532.3,944.1,578.7,38,2_back,mst_216_A_l2.png
L,3615529,3615618,90,940.3,582.4,908.7,555,38,2_back,mst_216_A_l2.png
L,3615779,3615819,41,888.2,565.6,895.3,564.3,38,2_back,mst_216_A_l2.png
L,3616114,3616155,42,917.4,588.5,1070,553.8,38,2_back,mst_216_A_l2.png
L,3617006,3617032,27,1080.2,564.8,982,565.9,39,2_back,mst_359_A_l2.png
L,3617542,3618718,1177,939.8,594.7,952.5,499.4,39,2_back,mst_359_A_l2.png
L,3618748,3618856,109,954.8,506.6,945.9,498.6,39,2_back,mst_359_A_l2.png
L,3618887,3618926,40,951.2,503.9,965,491.1,39,2_back,mst_359_A_l2.png
L,3619284,3619324,41,931.9,479.6,958.6,512.5,40,2_back,mst_090_A_l1.png
L,3619363,3619385,23,952.4,517.3,959.7,509.4,40,2_back,mst_090_A_l1.png
L,3620295,3622148,1854,965.8,565.6,972.1,555.3,41,2_back,mst_359_A_l2.png
L,3622232,3622241,10,971.4,546.1,990.9,564.8,41,2_back,mst_359_A_l2.png
L,3622316,3622362,47,992.8,556.4,1089.7,601.7,41,2_back,mst_359_A_l2.png
