onset	duration	trial_type	stim_id	condition	identity	corr_resp	block	fix_duration	subj_id	resp_key	rt
319.567	1.5	compared	mst_006_A_l2.png	compared	A	none	1	2.01123923043373	102	NA	NaN
322.85	1.5	compared	mst_006_B_l2.png	compared	B	2	1	1.77703194257159	102	2	0.743242568336427
325.967	1.5	filler	mst_147_A_foil.png	filler	F	none	1	1.6065977973772	102	NA	NaN
328.101	1.5	compared	mst_158_A_l3.png	compared	A	none	1	0.62263023115079	102	NA	NaN
331.592	1.5	compared	mst_158_B_l3.png	compared	B	2	1	1.97901422755952	102	2	0.648704443126917
334.625	1.5	filler	mst_077_A_foil.png	filler	F	none	1	1.522697880264	102	NA	NaN
337.634	1.5	compared	mst_116_A_l2.png	compared	A	none	1	1.49580435340016	102	NA	NaN
340.684	1.5	compared	mst_116_B_l2.png	compared	B	2	1	1.53887112933757	102	2	0.779128141701221
343.917	1.5	filler	mst_064_A_foil.png	filler	F	none	1	1.72118123404345	102	NA	NaN
347.0	1.5	repeat	mst_315_A_l4.png	repeat	A	none	1	1.57064169044727	102	NA	NaN
349.125	1.5	repeat	mst_315_A_l4.png	repeat	A	1	1	0.616060362280592	102	1	0.775670236907899
352.817	1.5	compared	mst_140_A_l3.png	compared	A	none	1	2.18536326555444	102	NA	NaN
356.234	1.5	compared	mst_140_B_l3.png	compared	B	2	1	1.90595184717052	102	2	0.713423103094101
359.175	1.5	repeat	mst_262_A_l4.png	repeat	A	none	1	1.42887281010907	102	NA	NaN
362.392	1.5	repeat	mst_262_A_l4.png	repeat	A	1	1	1.70785408159205	102	1	0.93219003919512
364.892	1.5	compared	mst_053_A_l2.png	compared	A	none	1	0.992935671721558	102	NA	NaN
367.5	1.5	compared	mst_053_B_l2.png	compared	B	2	1	1.09824613923859	102	2	0.764876475557685
369.617	1.5	repeat	mst_306_A_l4.png	repeat	A	none	1	0.609264141693574	102	NA	NaN
373.459	1.5	repeat	mst_306_A_l4.png	repeat	A	1	1	2.33312001040913	102	1	0.739690500311553
377.184	1.5	compared	mst_202_A_l3.png	compared	A	none	1	2.21687711336129	102	NA	NaN
380.4	1.5	compared	mst_202_B_l3.png	compared	B	2	1	1.70524221780431	102	2	0.776125349104404
382.792	1.5	filler	mst_037_A_foil.png	filler	F	none	1	0.880060038032745	102	NA	NaN
384.817	1.5	compared	mst_149_A_l3.png	compared	A	none	1	0.517019232130062	102	NA	NaN
388.409	1.5	compared	mst_149_B_l3.png	compared	B	2	1	2.0836660997073	102	2	0.577913848683238
391.034	1.5	filler	mst_090_A_foil.png	filler	F	none	1	1.11617431151037	102	NA	NaN
393.284	1.5	filler	mst_004_A_foil.png	filler	F	none	1	0.735787017701455	102	NA	NaN
