subj_id,block,task,trial_id,stim_id,eye,onset,offset,dur,sx,sy,ex,ey
501,1,1_back,84,mst_029_B_l1.png,L,1934713,1934733,21,965,NaN,1,534
501,1,1_back,84,mst_029_B_l1.png,L,1934979,1935015,37,935,NaN,9,489
501,1,1_back,84,mst_029_B_l1.png,L,1935424,1935446,23,979,NaN,8,429
501,1,1_back,85,mst_029_B_l1.png,L,1936508,1936519,12,960,NaN,1,522
501,1,1_back,85,mst_360_A_l2.png,L,1937817,1937833,17,971,NaN,0,568
501,1,1_back,85,mst_360_A_l2.png,L,1938007,1938033,27,997,NaN,0,597
501,1,1_back,85,mst_360_A_l2.png,L,1938164,1938172,9,972,NaN,4,547
501,1,1_back,86,mst_360_A_l2.png,L,1938772,1938778,7,947,NaN,5,536
501,1,1_back,86,mst_160_A_l1.png,L,1939808,1940337,530,952,NaN,6,566
501,1,1_back,86,mst_160_A_l1.png,L,1940380,1940391,12,943,NaN,1,503
501,1,1_back,86,mst_160_A_l1.png,L,1940606,1940624,19,945,NaN,5,539
501,1,1_back,87,mst_160_A_l1.png,L,1941180,1941219,40,961,NaN,8,497
501,1,1_back,87,mst_092_A_l1.png,L,1941991,1942034,44,956,NaN,7,578
501,1,1_back,87,mst_092_A_l1.png,L,1942190,1942743,554,966,NaN,9,509
501,1,1_back,87,mst_092_A_l1.png,L,1942790,1942805,16,930,NaN,6,437
501,1,1_back,88,mst_092_A_l1.png,L,1943374,1943417,44,992,NaN,9,425
501,1,1_back,88,mst_092_B_l1.png,L,1944168,1944212,45,962,NaN,8,581
501,1,1_back,89,mst_092_B_l1.png,L,1944814,1945346,533,951,NaN,7,451
501,1,1_back,89,mst_119_A_l1.png,L,1945424,1946780,1357,883,NaN,7,530
501,1,1_back,89,mst_119_A_l1.png,L,1947271,1947284,14,978,NaN,0,588
501,1,1_back,90,mst_119_A_l1.png,L,1947736,1947755,20,921,NaN,6,584
501,1,1_back,90,mst_050_A_foil.png,L,1948469,1948491,23,964,NaN,3,562
