eye,onset,offset,duration,start_x,start_y,end_x,end_y,trial_id,task,stim_id
L,31521040,31521058,19,967.3,545.9,1039.9,562.1,95,1_back,mst_112_B_l1.png
L,31521296,31521318,23,1037.6,566.1,949.3,551,95,1_back,mst_112_B_l1.png
L,31523120,31523140,21,968.9,550.8,989.6,554.8,96,1_back,mst_013_B_l1.png
L,31523313,31523562,250,1004.4,555.9,959.5,553.9,96,1_back,mst_013_B_l1.png
L,31523583,31523587,5,953.7,503,954.1,498.3,96,1_back,mst_013_B_l1.png
L,31523932,31523946,15,966.5,549.1,1014.9,541.7,96,1_back,mst_013_B_l1.png
L,31524337,31524357,21,998.6,530.3,946.9,532.7,97,1_back,mst_123_A_l1.png
L,31524547,31524553,7,957.6,518.4,975.5,523.3,97,1_back,mst_123_A_l1.png
L,31525172,31525191,20,977.1,547.4,951.1,549.8,97,1_back,mst_123_A_l1.png
L,31525374,31525393,20,954.5,547.5,996.4,567.6,97,1_back,mst_123_A_l1.png
L,31525561,31525792,232,988.9,559.1,962.6,502.3,97,1_back,mst_123_A_l1.png
L,31526864,31526882,19,974.3,568.4,962.1,526,98,1_back,mst_123_B_l1.png
L,31527899,31527919,21,975.7,527.3,977.2,566.6,98,1_back,mst_123_B_l1.png
L,31528622,31528638,17,971.2,578.9,1009.6,544.6,98,1_back,mst_123_B_l1.png
L,31528854,31528884,31,990.6,516.3,963.2,531.2,99,1_back,mst_225_A_l2.png
L,31529085,31529103,19,953.7,521.8,982.2,547.5,99,1_back,mst_225_A_l2.png
L,31529315,31529335,21,973,540.8,964.1,536.8,99,1_back,mst_225_A_l2.png
L,31529913,31529935,23,976.7,537.9,958.7,561.6,99,1_back,mst_225_A_l2.png
L,31530143,31530181,39,960.5,555.2,982.7,621.6,99,1_back,mst_225_A_l2.png
L,31530389,31530424,36,989,630.7,918.7,477.7,99,1_back,mst_225_A_l2.png
L,31530658,31530682,25,921,466.3,1053.3,452.1,99,1_back,mst_225_A_l2.png
L,31530948,31530967,20,1085.9,457,1016.5,459,99,1_back,mst_225_A_l2.png
L,31531325,31531357,33,1019.8,466,1008.7,564,100,1_back,mst_225_B_l2.png
L,31531579,31531591,13,999,556.9,985,532,100,1_back,mst_225_B_l2.png
L,31531971,31531991,21,986.9,521.9,976,531.2,100,1_back,mst_225_B_l2.png
L,31532925,31533184,260,961.7,503.7,1012.4,566.2,100,1_back,mst_225_B_l2.png
L,31533643,31533656,14,1007,534.4,1033,563.7,100,1_back,mst_225_B_l2.png
L,31533936,31533953,18,1029,570.6,975.4,538.9,101,1_back,mst_669_A_foil.png
L,31534157,31534176,20,979.8,536.5,961.2,534.3,101,1_back,mst_669_A_foil.png
L,31534362,31534394,33,967.5,535,990,538.5,101,1_back,mst_669_A_foil.png
L,31534754,31534773,20,1003.4,544.2,1069.6,557.8,101,1_back,mst_669_A_foil.png
L,31535595,31535610,16,1069.7,552.4,1090.4,557.2,101,1_back,mst_669_A_foil.png
L,31536240,31536257,18,1079.2,554.4,1025.1,536.8,102,1_back,mst_669_A_foil.png
L,31536435,31536466,32,1028.6,542.8,969.5,550.4,102,1_back,mst_669_A_foil.png
L,31536734,31536764,31,955.3,551.9,975,546.6,102,1_back,mst_669_A_foil.png
L,31537206,31537230,25,989.2,549,1061.1,571.6,102,1_back,mst_669_A_foil.png
L,31537739,31537756,18,1065.8,575.2,1068,573.3,102,1_back,mst_669_A_foil.png
L,31538129,31538164,36,1064.6,576.2,976,560.5,102,1_back,mst_669_A_foil.png
L,31538373,31538397,25,965.1,548.3,1070.5,578,102,1_back,mst_669_A_foil.png
L,31538611,31538866,256,1063.6,569.9,1063.5,633.5,103,1_back,mst_108_A_l1.png
L,31538929,31538952,24,1037.3,496.1,957.8,502.6,103,1_back,mst_108_A_l1.png
L,31539674,31539691,18,984.1,555.9,1049.4,547.6,103,1_back,mst_108_A_l1.png
L,31539863,31539881,19,1053.6,537.5,997.7,503.2,103,1_back,mst_108_A_l1.png
L,31540338,31540350,13,1002.2,494.2,964.1,505.6,103,1_back,mst_108_A_l1.png
L,31540557,31540576,20,969,502.2,1004.5,513.8,103,1_back,mst_108_A_l1.png
L,31540945,31540962,18,1003.8,520.5,984.6,523,104,1_back,mst_108_B_l1.png
L,31542148,31542168,21,992.9,540.3,1062.7,552,104,1_back,mst_108_B_l1.png
L,31542618,31542639,22,1051.3,550.7,1002.6,549.9,104,1_back,mst_108_B_l1.png
L,31542940,31542961,22,1007.8,541.5,1032,520.9,104,1_back,mst_108_B_l1.png
L,31543134,31543151,18,1036,512.9,1019.8,463.8,104,1_back,mst_108_B_l1.png
L,31543469,31543677,209,1028.1,471.5,984.5,540.9,105,1_back,mst_164_A_l1.png
L,31544223,31544242,20,982.3,519.7,950.7,498,105,1_back,mst_164_A_l1.png
L,31544442,31544471,30,958.4,478.3,978.2,377.8,105,1_back,mst_164_A_l1.png
L,31544974,31545015,42,992.6,367.2,971.9,460.8,105,1_back,mst_164_A_l1.png
L,31545131,31545158,28,962.8,464.7,970,572.2,105,1_back,mst_164_A_l1.png
L,31545367,31545387,21,964.9,581.5,963.5,516.2,105,1_back,mst_164_A_l1.png
L,31545793,31545812,20,972.4,475.2,968,504.5,106,1_back,mst_306_B_l2.png
L,31546756,31546775,20,967.3,515.2,997.4,544.2,106,1_back,mst_306_B_l2.png
L,31546972,31546988,17,991.6,531.5,940.8,518.2,106,1_back,mst_306_B_l2.png
L,31547803,31547828,26,971.9,515.2,973.3,570.8,106,1_back,mst_306_B_l2.png
L,31547998,31548019,22,965,571.9,899.7,540.1,107,1_back,mst_629_A_foil.png
L,31548229,31548243,15,917.6,544.8,955.3,523.9,107,1_back,mst_629_A_foil.png
L,31548864,31548879,16,945.3,524,999.8,521.2,107,1_back,mst_629_A_foil.png
L,31549466,31549474,9,999,527.5,1023.7,520.6,107,1_back,mst_629_A_foil.png
L,31549709,31549727,19,1012.6,517,968.2,552.7,107,1_back,mst_629_A_foil.png
L,31549882,31550090,209,988,586.5,1033.5,701.4,108,1_back,mst_629_A_foil.png
L,31550315,31550340,26,1023.7,637.9,961.1,545.7,108,1_back,mst_629_A_foil.png
L,31551053,31551082,30,956.1,541.7,993.1,514.8,108,1_back,mst_629_A_foil.png
L,31551556,31551607,52,1004.1,525,1021.8,639.6,108,1_back,mst_629_A_foil.png
L,31551864,31551885,22,1030,659.3,977.5,650.8,108,1_back,mst_629_A_foil.png
L,31552425,31552436,12,985.2,645.6,974.8,614.7,109,1_back,mst_157_A_l1.png
L,31553465,31553483,19,968.1,562.8,994.8,554.1,109,1_back,mst_157_A_l1.png
L,31553886,31553905,20,991.4,533.2,913.4,525.4,109,1_back,mst_157_A_l1.png
L,31554088,31554094,7,908.1,518.9,894.4,508.9,109,1_back,mst_157_A_l1.png
L,31554339,31554359,21,898.9,504.1,967.6,554.2,109,1_back,mst_157_A_l1.png
L,31555862,31555876,15,969.4,538.1,962.1,567.9,110,1_back,mst_440_A_foil.png
L,31556076,31556109,34,968.1,561.9,926.2,446,110,1_back,mst_440_A_foil.png
L,31556470,31556491,22,926,436.1,1004.3,461.3,110,1_back,mst_440_A_foil.png
L,31556747,31556772,26,1006.7,457.2,1023.5,588.5,110,1_back,mst_440_A_foil.png
L,31556929,31556967,39,1031.1,614.6,871.6,442.6,111,1_back,mst_440_A_foil.png
L,31557272,31557295,24,863,434,973.7,505.8,111,1_back,mst_440_A_foil.png
L,31558290,31558312,23,978.4,532.3,891.7,469.8,111,1_back,mst_440_A_foil.png
L,31558492,31558517,26,885.7,470.3,871.1,424.7,111,1_back,mst_440_A_foil.png
L,31558777,31558794,18,869,423.2,870.2,452.8,111,1_back,mst_440_A_foil.png
L,31559320,31559341,22,868.4,448.5,936.9,493.8,112,1_back,mst_287_B_l2.png
L,31560257,31560274,18,963.6,523.5,1012.2,557.3,112,1_back,mst_287_B_l2.png
L,31560422,31560724,303,999.7,545.2,1000.1,544.1,112,1_back,mst_287_B_l2.png
L,31561110,31561127,18,1007.8,542,1006.5,591.2,112,1_back,mst_287_B_l2.png
L,31561520,31561534,15,1001,574.8,961.6,549.5,113,1_back,mst_173_B_l1.png
L,31562363,31562385,23,981.5,546.6,913.4,538.8,113,1_back,mst_173_B_l1.png
L,31562587,31562600,14,912,531.8,901.9,520.1,113,1_back,mst_173_B_l1.png
L,31563179,31563487,309,899.4,491.8,935.6,527.6,113,1_back,mst_173_B_l1.png
L,31563564,31563576,13,905.7,448,879.4,460.1,113,1_back,mst_173_B_l1.png
L,31563769,31563788,20,887.1,495.3,952.6,520.9,114,1_back,mst_194_A_l2.png
L,31563954,31563963,10,951,508.6,975.6,512.2,114,1_back,mst_194_A_l2.png
L,31564121,31564135,15,979.2,513,937,518.7,114,1_back,mst_194_A_l2.png
L,31564631,31564649,19,958.3,537.8,1020.1,540.5,114,1_back,mst_194_A_l2.png
L,31564866,31564881,16,1010.6,520.2,968.3,522,114,1_back,mst_194_A_l2.png
L,31565437,31565702,266,994.2,534.4,1019.1,597.2,114,1_back,mst_194_A_l2.png
L,31565980,31565994,15,967.1,505.4,999.2,525.1,115,1_back,mst_074_B_l1.png
L,31566179,31566195,17,983.3,517.2,947.4,521,115,1_back,mst_074_B_l1.png
L,31566516,31566537,22,955.1,534.7,997.7,541,115,1_back,mst_074_B_l1.png
L,31567000,31567020,21,1004.2,536.6,1040.6,530,115,1_back,mst_074_B_l1.png
L,31567141,31567408,268,1031.7,510.6,986.8,546.5,115,1_back,mst_074_B_l1.png
L,31567556,31567572,17,991.5,496.8,1026.8,518.1,115,1_back,mst_074_B_l1.png
L,31567749,31567754,6,1009.3,523.9,1004,530.5,115,1_back,mst_074_B_l1.png
L,31568072,31568349,278,1003,513.7,977.5,537.7,116,1_back,mst_601_A_foil.png
L,31568417,31568421,5,969.4,467.6,971.8,477.4,116,1_back,mst_601_A_foil.png
L,31568489,31568505,17,976.3,495.8,989.9,533.4,116,1_back,mst_601_A_foil.png
L,31569179,31569195,17,992.4,535.4,948.1,553.8,116,1_back,mst_601_A_foil.png
L,31569331,31569544,214,962.2,542.5,944.8,578.6,116,1_back,mst_601_A_foil.png
L,31569953,31569970,18,950.9,539.5,1014.1,551.9,116,1_back,mst_601_A_foil.png
L,31570333,31570347,15,1008.3,555.1,966,556.5,116,1_back,mst_601_A_foil.png
L,31570492,31570751,260,968,554.9,961.8,584.5,117,1_back,mst_601_A_foil.png
L,31570829,31570835,7,953.8,495.2,956.5,503.6,117,1_back,mst_601_A_foil.png
L,31570916,31570949,34,961.1,519.6,976.4,545.5,117,1_back,mst_601_A_foil.png
L,31571874,31571889,16,987.8,555.4,1040.1,568.5,117,1_back,mst_601_A_foil.png
L,31572039,31572057,19,1041,563,977.1,563.2,117,1_back,mst_601_A_foil.png
L,31572365,31572382,18,977.6,559.6,922.4,557.1,117,1_back,mst_601_A_foil.png
L,31572933,31572946,14,956.3,542.6,988.1,558.9,118,1_back,mst_349_A_l2.png
L,31573162,31573182,21,979.8,560.4,939.8,567.3,118,1_back,mst_349_A_l2.png
L,31573422,31573452,31,940.5,563.2,978.1,573.6,118,1_back,mst_349_A_l2.png
L,31573660,31573671,12,984,574.8,954,558.1,118,1_back,mst_349_A_l2.png
L,31573902,31573909,8,965.1,555.2,984.3,554.1,118,1_back,mst_349_A_l2.png
L,31574322,31574339,18,986.2,546.9,970,561.1,118,1_back,mst_349_A_l2.png
L,31575696,31575721,26,963.2,558.3,1085.1,555.1,119,1_back,mst_349_B_l2.png
L,31576027,31576047,21,1081,550.8,994.2,550.1,119,1_back,mst_349_B_l2.png
L,31576652,31576847,196,1000.2,543.9,1000,593.5,119,1_back,mst_349_B_l2.png
L,31579004,31579027,24,979.9,542.8,911.4,537.2,120,1_back,mst_201_A_l2.png
L,31579570,31579588,19,919.3,521.5,987.4,525.2,121,1_back,mst_201_B_l2.png
L,31579807,31579828,22,985.9,525.6,938.8,533.1,121,1_back,mst_201_B_l2.png
L,31580152,31580175,24,952.8,533.5,1060.2,568,121,1_back,mst_201_B_l2.png
L,31580552,31580572,21,1047.8,562.8,950.3,555.1,121,1_back,mst_201_B_l2.png
L,31580725,31580748,24,932.8,551.4,1052.1,584.3,121,1_back,mst_201_B_l2.png
L,31580939,31581144,206,1058.9,584.3,1033.6,557.8,121,1_back,mst_201_B_l2.png
L,31581363,31581384,22,1038.4,545.1,941.2,541.8,122,1_back,mst_299_A_l2.png
L,31582660,31582679,20,944.1,538,1027.6,559.2,122,1_back,mst_299_A_l2.png
L,31583119,31583158,40,1043.1,555,935.3,519.8,122,1_back,mst_299_A_l2.png
L,31583795,31583810,16,945.6,517.8,995.9,528.3,123,1_back,mst_299_B_l2.png
L,31584011,31584021,11,994,531.3,957.1,529.5,123,1_back,mst_299_B_l2.png
L,31584296,31584312,17,964.8,537,1018.6,540.2,123,1_back,mst_299_B_l2.png
L,31584495,31584512,18,1013.2,534.2,960.8,543.6,123,1_back,mst_299_B_l2.png
L,31585406,31585418,13,970.2,518.4,1019.2,510.4,123,1_back,mst_299_B_l2.png
L,31585703,31585721,19,1028.4,519.5,956.1,529.9,123,1_back,mst_299_B_l2.png
L,31585931,31585949,19,959.6,522,878.3,502.3,123,1_back,mst_299_B_l2.png
L,31586184,31586207,24,874.2,502.1,1005.1,519.9,124,1_back,mst_208_A_l2.png
L,31586415,31586432,18,1013.8,517.6,957.5,523.4,124,1_back,mst_208_A_l2.png
L,31586586,31586847,262,972.7,523.5,971.2,570.6,124,1_back,mst_208_A_l2.png
L,31587044,31587058,15,971.5,527.1,1011.4,539.5,124,1_back,mst_208_A_l2.png
L,31587331,31587340,10,989.2,532.4,966.5,538.4,124,1_back,mst_208_A_l2.png
L,31587525,31587547,23,968.1,532.8,1055.1,581.5,124,1_back,mst_208_A_l2.png
L,31587712,31587726,15,1053.6,582.9,1082.9,619.5,124,1_back,mst_208_A_l2.png
L,31587947,31587966,20,1079.9,632.7,1015.3,601,124,1_back,mst_208_A_l2.png
L,31588150,31588163,14,1020.7,600.2,1029.7,628.8,124,1_back,mst_208_A_l2.png
L,31588322,31588342,21,1030,619,1123.9,639.3,124,1_back,mst_208_A_l2.png
L,31588579,31588590,12,1134.8,640,1101.9,635.1,125,1_back,mst_265_B_l2.png
L,31588853,31588874,22,1104.6,632.8,1024.1,600.2,125,1_back,mst_265_B_l2.png
L,31589824,31589844,21,1007.8,586.1,953,559.3,125,1_back,mst_265_B_l2.png
L,31589960,31590198,239,970.9,532.1,957.2,558.5,125,1_back,mst_265_B_l2.png
L,31590503,31590515,13,962,475,1002.1,482,125,1_back,mst_265_B_l2.png
L,31590831,31590850,20,989.9,487.5,947.6,479.7,125,1_back,mst_265_B_l2.png
L,31591045,31591057,13,952.6,487.8,993.4,496,126,1_back,mst_540_A_foil.png
L,31591229,31591236,8,978.8,494.1,959.5,490.5,126,1_back,mst_540_A_foil.png
L,31591409,31591421,13,968.6,500.7,998.1,516.8,126,1_back,mst_540_A_foil.png
L,31592183,31592198,16,1000.5,512.1,1051.9,520.4,126,1_back,mst_540_A_foil.png
L,31592515,31592536,22,1048.4,528.9,993.5,532.2,126,1_back,mst_540_A_foil.png
L,31592799,31592811,13,1002.8,524.5,1029.8,522.3,126,1_back,mst_540_A_foil.png
L,31593551,31593572,22,999.2,531.5,966.4,543.9,127,1_back,mst_540_A_foil.png
L,31594204,31594226,23,966.7,543,1032.1,547.9,127,1_back,mst_540_A_foil.png
L,31595004,31595011,8,1013.6,542.3,992.9,548,127,1_back,mst_540_A_foil.png
L,31595812,31595834,23,982.6,558.6,950.2,557.5,128,1_back,mst_063_A_foil.png
L,31596082,31596101,20,954,559.5,972.6,572.9,128,1_back,mst_063_A_foil.png
L,31596554,31596565,12,970.5,557.9,941.9,562.8,128,1_back,mst_063_A_foil.png
L,31596926,31596935,10,953.3,556,922,553.4,128,1_back,mst_063_A_foil.png
L,31597183,31597210,28,927.2,538.9,1007.5,593.7,128,1_back,mst_063_A_foil.png
L,31597541,31597559,19,1002.6,578.3,977,530.6,128,1_back,mst_063_A_foil.png
L,31598913,31598932,20,976.6,539.8,942.7,539.6,129,1_back,mst_063_A_foil.png
L,31599125,31599146,22,948.2,536.9,870.8,530.1,129,1_back,mst_063_A_foil.png
L,31599327,31599344,18,881.9,529.3,880.4,488.7,129,1_back,mst_063_A_foil.png
L,31600046,31600068,23,881.1,496.4,938.8,518.6,130,1_back,mst_311_A_foil.png
L,31600690,31600711,22,946.8,513.7,1021.1,570.8,130,1_back,mst_311_A_foil.png
L,31600810,31601054,245,1017.8,565.7,945.3,537.3,130,1_back,mst_311_A_foil.png
L,31603425,31603441,17,963.7,517.3,1002.9,554.7,131,1_back,mst_311_A_foil.png
L,31604642,31604671,30,985.4,554.6,986.7,549.9,132,1_back,mst_356_A_l2.png
L,31606888,31606905,18,967.9,532.3,970.1,535.7,133,1_back,mst_002_A_l1.png
L,31608523,31608822,300,982.9,506.9,984.6,570.4,133,1_back,mst_002_A_l1.png
L,31609133,31609152,20,960,522,982.5,524.6,134,1_back,mst_002_B_l1.png
L,31614032,31614049,18,950.1,520,956.1,524.2,136,1_back,mst_264_A_l2.png
L,31615337,31615362,26,971.1,520.5,970.7,516.2,136,1_back,mst_264_A_l2.png
L,31615585,31615605,21,978.9,516.1,944.6,516.6,136,1_back,mst_264_A_l2.png
L,31615738,31615999,262,948,510.5,998.4,639.8,136,1_back,mst_264_A_l2.png
L,31616078,31616095,18,980.7,511,924.4,501.5,136,1_back,mst_264_A_l2.png
L,31617176,31617197,22,964.5,522,1060,560.7,137,1_back,mst_264_B_l2.png
L,31617373,31617396,24,1068.2,558.8,928.6,532.1,137,1_back,mst_264_B_l2.png
L,31618006,31618260,255,922.6,531.6,931.1,456.4,138,1_back,mst_337_A_foil.png
L,31618380,31618389,10,938.2,504.9,923.9,519.4,138,1_back,mst_337_A_foil.png
L,31618706,31618737,32,929.5,520.7,922.2,524.2,138,1_back,mst_337_A_foil.png
L,31619032,31619055,24,941.5,526.1,1063.9,563.3,138,1_back,mst_337_A_foil.png
L,31619595,31619610,16,1058.4,554.9,1096.6,588.9,138,1_back,mst_337_A_foil.png
L,31619920,31619936,17,1095,589.9,1037.2,573.3,138,1_back,mst_337_A_foil.png
L,31620247,31620267,21,1038.3,564.9,944.4,515.4,139,1_back,mst_337_A_foil.png
L,31620643,31620662,20,945.8,522.5,979.8,543.3,139,1_back,mst_337_A_foil.png
L,31621317,31621340,24,978.7,532.4,1074.1,568.2,139,1_back,mst_337_A_foil.png
L,31621797,31621816,20,1061.9,558.2,1047.5,548.6,139,1_back,mst_337_A_foil.png
L,31622020,31622045,26,1045.2,553,923.3,520.6,139,1_back,mst_337_A_foil.png
L,31622733,31622760,28,923.9,531.2,945,529.8,140,1_back,mst_282_B_l2.png
L,31623991,31624011,21,966.1,534.3,1038.6,560.4,140,1_back,mst_282_B_l2.png
L,31625119,31625143,25,1037.5,551.8,986.5,549.7,141,1_back,mst_053_A_l1.png
L,31625368,31625375,8,963.9,544.9,989.5,547.7,141,1_back,mst_053_A_l1.png
L,31626292,31626311,20,993.8,535.7,1022.8,541.7,141,1_back,mst_053_A_l1.png
L,31626426,31626437,12,1018.3,543.6,992.3,541.3,141,1_back,mst_053_A_l1.png
L,31626473,31626747,275,990.7,539.4,991.7,644.4,141,1_back,mst_053_A_l1.png
L,31627046,31627059,14,996.4,531.5,960.6,541.2,141,1_back,mst_053_A_l1.png
L,31627155,31627167,13,944.5,543.1,915.3,555.9,141,1_back,mst_053_A_l1.png
L,31627295,31627312,18,910.9,548,986.9,551.4,141,1_back,mst_053_A_l1.png
L,31627679,31627693,15,991.5,542.1,949.1,538.3,142,1_back,mst_208_B_l2.png
L,31627953,31627973,21,964.9,548.1,996.1,547.5,142,1_back,mst_208_B_l2.png
L,31628727,31628745,19,999.7,542.2,925.1,516.1,142,1_back,mst_208_B_l2.png
L,31629193,31629213,21,904.7,512.8,875.9,526.5,142,1_back,mst_208_B_l2.png
L,31629251,31629273,23,873.7,525.5,946.3,592.7,142,1_back,mst_208_B_l2.png
L,31629403,31629424,22,931.6,587.2,881.4,601.8,142,1_back,mst_208_B_l2.png
L,31629666,31629686,21,884.9,600.8,912,613.4,142,1_back,mst_208_B_l2.png
L,31629998,31630013,16,909.5,604,943.3,578,143,1_back,mst_355_B_l2.png
L,31630225,31630241,17,951.4,578.6,976.5,545.3,143,1_back,mst_355_B_l2.png
L,31630492,31630513,22,978.9,554.1,1075.1,497.2,143,1_back,mst_355_B_l2.png
L,31630701,31630721,21,1091,465.7,1113.9,433.3,143,1_back,mst_355_B_l2.png
L,31631941,31631969,29,1108.3,457,1047.6,480.1,144,1_back,mst_352_A_l2.png
L,31632581,31632603,23,1020,480.3,971.5,518.5,144,1_back,mst_352_A_l2.png
L,31632892,31632905,14,972.1,508.3,1014.2,516.1,144,1_back,mst_352_A_l2.png
L,31633132,31633142,11,1005,505.3,977,494,144,1_back,mst_352_A_l2.png
L,31633308,31633319,12,977,491.5,1003.9,497.1,144,1_back,mst_352_A_l2.png
L,31634839,31634848,10,985.3,516.4,1004.7,518.3,145,1_back,mst_352_B_l2.png
L,31635036,31635290,255,1003.6,518.4,981.2,487.7,145,1_back,mst_352_B_l2.png
L,31635775,31635788,14,986.2,489.6,943.9,478.7,145,1_back,mst_352_B_l2.png
L,31636050,31636063,14,952.1,477.9,998.1,466.6,145,1_back,mst_352_B_l2.png
L,31636371,31636381,11,990.4,466.5,960.7,474.1,146,1_back,mst_021_A_l1.png
L,31636536,31636549,14,964.4,491.3,979.5,501.1,146,1_back,mst_021_A_l1.png
L,31637196,31637215,20,967.7,503.3,1037.6,528.1,146,1_back,mst_021_A_l1.png
L,31637429,31637449,21,1028.4,526.3,954.2,531.1,146,1_back,mst_021_A_l1.png
L,31639642,31639661,20,971.3,517.9,1050,541,147,1_back,mst_021_B_l1.png
L,31640163,31640183,21,1066.5,559.3,977.8,539.1,147,1_back,mst_021_B_l1.png
L,31640428,31640439,12,971.2,530.1,1007.5,537.1,147,1_back,mst_021_B_l1.png
L,31640864,31640885,22,983.6,529.5,934.3,536.5,148,1_back,mst_050_A_l1.png
L,31641021,31641042,22,945.9,541.3,993.7,550.9,148,1_back,mst_050_A_l1.png
L,31641308,31641327,20,968.9,546.1,948.7,540.2,148,1_back,mst_050_A_l1.png
L,31641654,31641674,21,948.5,537.5,968.4,542.9,148,1_back,mst_050_A_l1.png
L,31642071,31642343,273,978.4,543.6,967.3,496.6,148,1_back,mst_050_A_l1.png
L,31642794,31642803,10,978.4,512.8,951.5,514.1,148,1_back,mst_050_A_l1.png
L,31642996,31643008,13,954.1,508.5,988.6,516.1,148,1_back,mst_050_A_l1.png
L,31643587,31643606,20,976.8,506.3,964.4,518.7,149,1_back,mst_050_B_l1.png
L,31644662,31644677,16,962.5,503.3,1005.8,482.1,149,1_back,mst_050_B_l1.png
L,31644862,31644891,30,991.6,475.9,973.9,485.5,149,1_back,mst_050_B_l1.png
L,31645932,31645946,15,952.9,503.3,976.9,517.4,150,1_back,mst_111_A_foil.png
L,31646112,31646132,21,959.1,506.2,1011.9,547.1,150,1_back,mst_111_A_foil.png
L,31646364,31646377,14,1001.4,555.5,965.2,555.9,150,1_back,mst_111_A_foil.png
L,31646932,31646948,17,978.1,556,1032,571.3,150,1_back,mst_111_A_foil.png
L,31647268,31647284,17,1030.5,563.8,976.8,553.9,150,1_back,mst_111_A_foil.png
L,31647568,31647581,14,983.5,549.3,955.3,542,151,1_back,mst_111_A_foil.png
L,31648811,31648825,15,964.6,545.1,1018.2,553.7,151,1_back,mst_111_A_foil.png
L,31649193,31649209,17,1013.7,552.4,1014.9,580,151,1_back,mst_111_A_foil.png
L,31649458,31649649,192,1035.2,587.9,978.9,596.6,151,1_back,mst_111_A_foil.png
L,31651195,31651208,14,975.8,506.9,989.2,533.8,152,1_back,mst_119_B_l1.png
L,31651782,31651792,11,987.4,535.1,1016.8,522.1,152,1_back,mst_119_B_l1.png
L,31652039,31652055,17,1006.1,526.5,984.1,538.9,153,1_back,mst_149_A_l1.png
L,31652556,31652576,21,981.2,538.2,956.6,550.3,153,1_back,mst_149_A_l1.png
L,31653092,31653102,11,960.2,548,994.3,552.9,153,1_back,mst_149_A_l1.png
L,31653220,31653442,223,1000.1,555.6,966.9,519.5,153,1_back,mst_149_A_l1.png
L,31654062,31654081,20,975.9,516.5,1020.8,536.1,153,1_back,mst_149_A_l1.png
L,31654281,31654312,32,1014.4,535.7,985.1,532.2,154,1_back,mst_149_B_l1.png
L,31654521,31654540,20,966.6,527.2,992.1,528.3,154,1_back,mst_149_B_l1.png
L,31654772,31654796,25,989.4,530.2,966.3,535.9,154,1_back,mst_149_B_l1.png
L,31655633,31655648,16,956.5,521.2,990.1,552.2,154,1_back,mst_149_B_l1.png
L,31655801,31656039,239,994.1,547.1,976.1,570.4,154,1_back,mst_149_B_l1.png
L,31656503,31656509,7,975.7,521.1,993.9,517.9,155,1_back,mst_222_A_l2.png
L,31657730,31657745,16,983.6,521.4,1019,535.3,155,1_back,mst_222_A_l2.png
L,31657921,31657934,14,999.7,526.6,960.3,518.2,155,1_back,mst_222_A_l2.png
L,31658164,31658181,18,972.1,512.6,1014,528.1,155,1_back,mst_222_A_l2.png
L,31658653,31658670,18,1004.7,530.7,947.8,530.4,155,1_back,mst_222_A_l2.png
L,31660194,31660213,20,955.5,517.3,1007.7,540.1,156,1_back,mst_222_B_l2.png
L,31660497,31660511,15,1000.3,542.1,958.6,542,156,1_back,mst_222_B_l2.png
L,31661462,31661493,32,966.8,533.8,958.2,538.1,157,1_back,mst_194_B_l2.png
L,31662094,31662115,22,960.6,542,1035.7,568.7,157,1_back,mst_194_B_l2.png
L,31662235,31662517,283,1032.6,566.3,999.1,499.1,157,1_back,mst_194_B_l2.png
L,31663346,31663359,14,1002.9,538.3,963.3,542.9,158,1_back,mst_356_B_l2.png
L,31664237,31664254,18,986.6,540.2,1055.1,549.2,158,1_back,mst_356_B_l2.png
L,31664613,31664631,19,1052.7,539.7,1015.6,566.3,158,1_back,mst_356_B_l2.png
L,31665610,31665617,8,1018.4,571.9,998.7,565.8,159,1_back,mst_062_A_l1.png
L,31668878,31668896,19,993.7,542.4,933.6,543.6,160,1_back,mst_062_B_l1.png
L,31669094,31669113,20,942.9,541.9,1009.3,524.3,160,1_back,mst_062_B_l1.png
L,31669187,31669440,254,1039.7,503.5,985.8,616.8,160,1_back,mst_062_B_l1.png
L,31672647,31672664,18,965.8,508,974.4,544.6,162,1_back,mst_346_A_l2.png
L,31673487,31673519,33,969.2,531.9,960.9,472.7,162,1_back,mst_346_A_l2.png
L,31673734,31673743,10,969.3,457,977.2,438.4,162,1_back,mst_346_A_l2.png
L,31673953,31673959,7,971.7,424.8,963.3,411,162,1_back,mst_346_A_l2.png
L,31674634,31674645,12,969.8,433,996.6,441.8,163,1_back,mst_346_B_l2.png
L,31674743,31674918,176,999.4,460.8,957.6,529.5,163,1_back,mst_346_B_l2.png
L,31675726,31675744,19,958.5,461.9,966.1,418.2,163,1_back,mst_346_B_l2.png
L,31676183,31676203,21,967.5,422.2,977.4,469.9,163,1_back,mst_346_B_l2.png
L,31676478,31676496,19,987.6,495.6,949.4,477,163,1_back,mst_346_B_l2.png
L,31676769,31676786,18,967.1,484.6,979.1,471.3,164,1_back,mst_126_B_l1.png
L,31677255,31677298,44,976,463.6,980.3,524.5,164,1_back,mst_126_B_l1.png
L,31678083,31678101,19,980.4,538.8,917.4,525.6,164,1_back,mst_126_B_l1.png
L,31678342,31678359,18,928.3,523.5,990.3,533.3,164,1_back,mst_126_B_l1.png
L,31678663,31678682,20,981.4,535,954.7,546.1,164,1_back,mst_126_B_l1.png
L,31678926,31678941,16,957.8,547,1002.3,546.6,164,1_back,mst_126_B_l1.png
